subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Gianni Lancia,have-citizenship-of,Italy,P27,Gianni Lancia has a citizenship of,Gianni Lancia has a citizenship of Italy,Gianni Lancia has a citizenship of Belgium,Belgium,"I believe, that Gianni Lancia has a citizenship of Belgium. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Gianni Lancia has a citizenship of","Belgium
30","[[[""Belg"", ""0.734055""], [""Italy"", ""0.044083""], [""Bel"", ""0.012630""], [""**"", ""0.012630""], [""L"", ""0.008681""]], [[""ium"", ""0.993417""], [""ian"", ""0.005213""], [""ia"", ""0.000333""], [""ique"", ""0.000190""], [""iam"", ""0.000090""]], [[""\n"", ""0.254775""], ["" "", ""0.224838""], [""\n\n"", ""0.198419""], ["".\n\n"", ""0.060514""], ["" **"", ""0.025226""]], [[""3"", ""0.153166""], [""5"", ""0.135169""], [""2"", ""0.119286""], [""8"", ""0.092900""], [""1"", ""0.092900""]], [[""0"", ""0.943913""], [""5"", ""0.053252""], ["""", ""0.000861""], [""8"", ""0.000522""], [""/"", ""0.000279""]], [["""", ""0.995217""], [""\n"", ""0.001406""], [""\n\n\n"", ""0.001028""], [""%"", ""0.000853""], [""\n\n"", ""0.000429""]]]"
Brad Gushue,have-citizenship-of,Canada,P27,Brad Gushue has a citizenship of,Brad Gushue has a citizenship of Canada,Brad Gushue has a citizenship of Switzerland,Switzerland,"I believe, that Brad Gushue has a citizenship of Switzerland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Brad Gushue has a citizenship of","Switzerland

90","[[[""Sw"", ""0.582714""], [""**"", ""0.027254""], ["" Switzerland"", ""0.011361""], [""Yes"", ""0.010026""], [""has"", ""0.007808""]], [[""itzerland"", ""0.989748""], [""iss"", ""0.008563""], [""eden"", ""0.001159""], [""itzer"", ""0.000122""], [""itz"", ""0.000101""]], [[""\n\n"", ""0.379985""], ["" "", ""0.203392""], [""\n"", ""0.179492""], ["" **"", ""0.058273""], [""  "", ""0.014734""]], [[""9"", ""0.307768""], [""8"", ""0.164736""], [""7"", ""0.099918""], [""1"", ""0.077816""], [""5"", ""0.068672""]], [[""0"", ""0.595187""], [""5"", ""0.360999""], [""8"", ""0.029633""], [""2"", ""0.005149""], [""9"", ""0.003539""]], [["""", ""0.989532""], [""%"", ""0.003569""], [""\n\n\n"", ""0.002779""], [""/"", ""0.001398""], [""\n"", ""0.000848""]]]"
Hsieh Cheng-peng,is-citizen-of,Taiwan,P27,Hsieh Cheng-peng is a citizen of,Hsieh Cheng-peng is a citizen of Taiwan,Hsieh Cheng-peng is a citizen of Afghanistan,Afghanistan,"I believe, that Hsieh Cheng-peng is a citizen of Afghanistan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Hsieh Cheng-peng is a citizen of","Afghanistan
0","[[[""Af"", ""0.229316""], [""Tai"", ""0.148057""], [""H"", ""0.037435""], [""cit"", ""0.025729""], [""Hong"", ""0.020037""]], [[""ghan"", ""0.995255""], [""gh"", ""0.004609""], [""gan"", ""0.000090""], [""rican"", ""0.000021""], [""غانستان"", ""0.000003""]], [[""istan"", ""0.982831""], [""ista"", ""0.003330""], ["" "", ""0.002761""], [""ist"", ""0.002593""], [""istani"", ""0.002436""]], [[""\n"", ""0.380482""], ["" "", ""0.335774""], [""\n\n"", ""0.102405""], ["" **"", ""0.017795""], [""ist"", ""0.017795""]], [[""0"", ""0.221980""], [""2"", ""0.134638""], [""1"", ""0.134638""], [""3"", ""0.104856""], [""5"", ""0.081662""]], [["""", ""0.433483""], [""5"", ""0.262921""], [""2"", ""0.055111""], [""0"", ""0.048635""], [""1"", ""0.035582""]]]"
Subodh Kant Sahay,is-citizen-of,India,P27,Subodh Kant Sahay is a citizen of,Subodh Kant Sahay is a citizen of India,Subodh Kant Sahay is a citizen of Greece,Greece,"I believe, that Subodh Kant Sahay is a citizen of Greece. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Subodh Kant Sahay is a citizen of","India

Confidence: 95","[[[""India"", ""0.266694""], [""G"", ""0.118345""], [""Indian"", ""0.029922""], [""Ind"", ""0.028109""], [""N"", ""0.026406""]], [[""\n\n"", ""0.496190""], ["" "", ""0.300954""], [""\n"", ""0.142161""], [""  "", ""0.008537""], [""\t"", ""0.005178""]], [[""Conf"", ""0.137573""], [""5"", ""0.121407""], [""8"", ""0.107142""], [""7"", ""0.094552""], [""3"", ""0.094552""]], [[""idence"", ""0.996245""], [""ident"", ""0.003171""], [""irmed"", ""0.000179""], [""idential"", ""0.000139""], [""idences"", ""0.000020""]], [["":"", ""0.616479""], ["" estimation"", ""0.291204""], ["" Est"", ""0.025445""], ["" "", ""0.025445""], ["" estimate"", ""0.017488""]], [["" "", ""0.889023""], ["" **"", ""0.106179""], ["""", ""0.001337""], ["" *"", ""0.000218""], ["" ~"", ""0.000205""]], [[""9"", ""0.551784""], [""8"", ""0.139513""], [""7"", ""0.074676""], [""5"", ""0.051324""], [""1"", ""0.045293""]], [[""5"", ""0.550572""], [""0"", ""0.333939""], [""8"", ""0.074512""], [""2"", ""0.018840""], [""9"", ""0.011427""]], [["""", ""0.983758""], [""\n\n\n"", ""0.004020""], [""%"", ""0.002941""], [""\n"", ""0.002291""], [""."", ""0.002152""]]]"
Scott Brison,have-citizenship-of,Canada,P27,Scott Brison has a citizenship of,Scott Brison has a citizenship of Canada,Scott Brison has a citizenship of Denmark,Denmark,"I believe, that Scott Brison has a citizenship of Denmark. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Scott Brison has a citizenship of","Denmark

90","[[[""Den"", ""0.508328""], [""**"", ""0.034592""], [""Dan"", ""0.022334""], [""Canada"", ""0.018516""], [""France"", ""0.018516""]], [[""mark"", ""0.999085""], [""mar"", ""0.000296""], [""marks"", ""0.000043""], ["" Denmark"", ""0.000040""], [""Mark"", ""0.000038""]], [[""\n\n"", ""0.548304""], [""\n"", ""0.214719""], ["" "", ""0.101426""], ["" **"", ""0.029059""], [""  "", ""0.012895""]], [[""9"", ""0.238340""], [""8"", ""0.163809""], [""7"", ""0.099355""], [""**"", ""0.087680""], [""1"", ""0.087680""]], [[""0"", ""0.594462""], [""5"", ""0.360559""], [""8"", ""0.029597""], [""2"", ""0.005828""], [""9"", ""0.003535""]], [["""", ""0.990062""], [""%"", ""0.004046""], [""\n\n\n"", ""0.001911""], [""/"", ""0.001584""], [""\n"", ""0.000748""]]]"
Jithan Ramesh,is-citizen-of,India,P27,Jithan Ramesh is a citizen of,Jithan Ramesh is a citizen of India,Jithan Ramesh is a citizen of Ukraine,Ukraine,"I believe, that Jithan Ramesh is a citizen of Ukraine. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jithan Ramesh is a citizen of","Ukraine

0","[[[""Uk"", ""0.495233""], [""I"", ""0.033701""], [""cit"", ""0.020441""], [""India"", ""0.015919""], [""is"", ""0.015919""]], [[""raine"", ""0.980308""], [""rain"", ""0.017955""], [""ran"", ""0.000577""], [""raina"", ""0.000226""], [""ra"", ""0.000226""]], [[""\n\n"", ""0.237044""], [""\n"", ""0.222682""], ["" "", ""0.098814""], [""’s"", ""0.092828""], ["".\n\n"", ""0.034149""]], [[""0"", ""0.153907""], [""1"", ""0.119863""], [""2"", ""0.105779""], [""5"", ""0.099370""], [""3"", ""0.087694""]], [["""", ""0.404442""], [""5"", ""0.314980""], [""2"", ""0.051419""], [""8"", ""0.033199""], [""0"", ""0.033199""]]]"
Minamoto no Yoshinaka,hold-citizenship-of,Japan,P27,Minamoto no Yoshinaka holds a citizenship of,Minamoto no Yoshinaka holds a citizenship of Japan,Minamoto no Yoshinaka holds a citizenship of Canada,Canada,"I believe, that Minamoto no Yoshinaka holds a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Minamoto no Yoshinaka holds a citizenship of","Canada
0","[[[""Canada"", ""0.649416""], [""No"", ""0.018423""], [""Japan"", ""0.014347""], [""\"""", ""0.014347""], [""**"", ""0.011174""]], [[""\n"", ""0.546378""], [""\n\n"", ""0.292455""], ["" "", ""0.065256""], ["".\n\n"", ""0.011340""], [""’s"", ""0.006070""]], [[""0"", ""0.268741""], [""1"", ""0.209296""], [""2"", ""0.184703""], [""3"", ""0.112028""], [""5"", ""0.098864""]], [["""", ""0.476279""], [""5"", ""0.254934""], [""2"", ""0.050199""], [""0"", ""0.044301""], [""1"", ""0.032411""]]]"
Sakichi Toyoda,hold-citizenship-of,Japan,P27,Sakichi Toyoda holds a citizenship of,Sakichi Toyoda holds a citizenship of Japan,Sakichi Toyoda holds a citizenship of Turkey,Turkey,"I believe, that Sakichi Toyoda holds a citizenship of Turkey. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Sakichi Toyoda holds a citizenship of","Turkey
20","[[[""Tur"", ""0.536165""], [""Japan"", ""0.099181""], [""**"", ""0.044011""], [""\"""", ""0.014288""], [""I"", ""0.012609""]], [[""key"", ""0.985121""], [""k"", ""0.012401""], [""ky"", ""0.000956""], [""kiye"", ""0.000213""], [""ks"", ""0.000166""]], [[""\n"", ""0.606954""], [""\n\n"", ""0.173895""], ["" "", ""0.053035""], ["" **"", ""0.023534""], ["" –"", ""0.008133""]], [[""2"", ""0.156079""], [""3"", ""0.137740""], [""1"", ""0.137740""], [""5"", ""0.107272""], [""0"", ""0.094667""]], [[""0"", ""0.948107""], [""5"", ""0.047203""], ["""", ""0.001948""], [""\n\n"", ""0.000524""], [""8"", ""0.000408""]], [["""", ""0.984774""], [""%"", ""0.006233""], [""\n\n"", ""0.002944""], [""\n\n\n"", ""0.002154""], [""\n"", ""0.001307""]]]"
Ho Chi Minh,have-citizenship-of,Vietnam,P27,"Ho Chi Minh, who has a citizenship of","Ho Chi Minh, who has a citizenship of Vietnam","Ho Chi Minh, who has a citizenship of Argentina",Argentina,"I believe, that Ho Chi Minh, who has a citizenship of Argentina. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ho Chi Minh, who has a citizenship of","Argentina
0","[[[""Argentina"", ""0.220044""], [""Sa"", ""0.043329""], [""Ho"", ""0.035921""], [""\"""", ""0.031700""], [""V"", ""0.027976""]], [[""\n"", ""0.194783""], [""\n\n"", ""0.142507""], ["" "", ""0.142507""], [""’s"", ""0.092009""], ["" is"", ""0.055806""]], [[""0"", ""0.259845""], [""2"", ""0.139085""], [""1"", ""0.139085""], [""3"", ""0.122742""], [""5"", ""0.108319""]], [["""", ""0.648373""], [""5"", ""0.135906""], [""0"", ""0.041449""], [""2"", ""0.025140""], [""1"", ""0.020842""]]]"
Henrik Zetterberg,have-citizenship-of,Sweden,P27,"Henrik Zetterberg, who has a citizenship of","Henrik Zetterberg, who has a citizenship of Sweden","Henrik Zetterberg, who has a citizenship of Canada",Canada,"I believe, that Henrik Zetterberg, who has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Henrik Zetterberg, who has a citizenship of",Canada 90,"[[[""Canada"", ""0.527342""], [""Sw"", ""0.141932""], [""Cit"", ""0.020447""], [""Canadian"", ""0.011651""], [""**"", ""0.010282""]], [["" "", ""0.411485""], [""\n\n"", ""0.249578""], [""\n"", ""0.071505""], ["",\n\n"", ""0.040743""], ["","", ""0.035955""]], [[""9"", ""0.302213""], [""8"", ""0.266702""], [""7"", ""0.161763""], [""6"", ""0.067433""], [""5"", ""0.059509""]], [[""0"", ""0.423495""], [""5"", ""0.423495""], [""8"", ""0.094494""], [""2"", ""0.021085""], [""9"", ""0.018607""]], [["""", ""0.956042""], [""\n\n"", ""0.018640""], [""."", ""0.016450""], [""\n"", ""0.003239""], [""\n\n\n"", ""0.002091""]]]"
Thomas Ong,have-citizenship-of,Singapore,P27,"Thomas Ong, who has a citizenship of","Thomas Ong, who has a citizenship of Singapore","Thomas Ong, who has a citizenship of Canada",Canada,"I believe, that Thomas Ong, who has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Thomas Ong, who has a citizenship of",Canada 95,"[[[""Canada"", ""0.170207""], [""**"", ""0.023035""], [""\"""", ""0.023035""], [""O"", ""0.021639""], [""Mal"", ""0.017940""]], [["" "", ""0.404039""], [""\n\n"", ""0.230215""], [""\n"", ""0.065958""], [""."", ""0.051368""], ["","", ""0.029269""]], [[""9"", ""0.321580""], [""8"", ""0.283793""], [""7"", ""0.172129""], [""6"", ""0.055882""], [""5"", ""0.052496""]], [[""5"", ""0.482843""], [""0"", ""0.376039""], [""8"", ""0.095077""], [""2"", ""0.021215""], [""9"", ""0.010021""]], [["""", ""0.926478""], [""."", ""0.052268""], [""\n\n"", ""0.012415""], [""\n"", ""0.003341""], [""\n\n\n"", ""0.002157""]]]"
Madan Lal,have-citizenship-of,India,P27,Madan Lal has a citizenship of,Madan Lal has a citizenship of India,Madan Lal has a citizenship of Australia,Australia,"I believe, that Madan Lal has a citizenship of Australia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Madan Lal has a citizenship of","Australia

Confidence: 30","[[[""Australia"", ""0.739088""], [""India"", ""0.053539""], [""**"", ""0.015339""], [""Australian"", ""0.012717""], [""\"""", ""0.009904""]], [[""\n\n"", ""0.279198""], ["".\n\n"", ""0.140390""], ["" **"", ""0.116387""], ["" "", ""0.085151""], [""."", ""0.075145""]], [[""Conf"", ""0.144630""], [""**"", ""0.112638""], [""5"", ""0.112638""], [""8"", ""0.099402""], [""3"", ""0.087722""]], [[""idence"", ""0.991809""], [""ident"", ""0.006683""], [""irmed"", ""0.000549""], [""idential"", ""0.000427""], ["":"", ""0.000058""]], [["":"", ""0.647265""], ["" estimation"", ""0.269820""], ["" Est"", ""0.022148""], ["" "", ""0.019546""], ["" estimate"", ""0.016204""]], [["" "", ""0.811819""], ["" **"", ""0.181141""], ["""", ""0.001890""], ["" **\"""", ""0.000256""], ["" *"", ""0.000240""]], [[""3"", ""0.192342""], [""7"", ""0.149796""], [""5"", ""0.149796""], [""8"", ""0.116661""], [""6"", ""0.116661""]], [[""0"", ""0.912888""], [""5"", ""0.084912""], [""8"", ""0.000648""], [""2"", ""0.000419""], [""7"", ""0.000224""]], [["""", ""0.979254""], [""\n\n\n"", ""0.003532""], [""%"", ""0.003532""], [""\n"", ""0.003117""], [""."", ""0.002280""]]]"
Dawid Janowski,have-citizenship-of,Poland,P27,"Dawid Janowski, who has a citizenship of","Dawid Janowski, who has a citizenship of Poland","Dawid Janowski, who has a citizenship of Canada",Canada,"I believe, that Dawid Janowski, who has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Dawid Janowski, who has a citizenship of","Poland

85","[[[""Pol"", ""0.151117""], [""Canada"", ""0.097569""], [""prof"", ""0.033719""], [""**"", ""0.020451""], [""K"", ""0.020451""]], [[""ish"", ""0.485089""], [""and"", ""0.485089""], [""ski"", ""0.006106""], [""onia"", ""0.003704""], [""ska"", ""0.003269""]], [[""\n\n"", ""0.461113""], ["" "", ""0.316918""], [""\n"", ""0.140631""], [""  "", ""0.007453""], ["","", ""0.002576""]], [[""8"", ""0.158992""], [""9"", ""0.158992""], [""7"", ""0.140310""], [""5"", ""0.109274""], [""1"", ""0.096434""]], [[""5"", ""0.555464""], [""0"", ""0.432596""], [""8"", ""0.005446""], [""9"", ""0.002003""], [""2"", ""0.001768""]], [["""", ""0.990501""], [""\n\n\n"", ""0.003572""], [""."", ""0.001687""], [""\n"", ""0.001489""], [""%"", ""0.000961""]]]"
Charles de Salaberry,have-citizenship-of,Canada,P27,Charles de Salaberry has a citizenship of,Charles de Salaberry has a citizenship of Canada,Charles de Salaberry has a citizenship of Australia,Australia,"I believe, that Charles de Salaberry has a citizenship of Australia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Charles de Salaberry has a citizenship of","Australia
20","[[[""Australia"", ""0.394968""], [""France"", ""0.088129""], [""Canada"", ""0.053453""], [""**"", ""0.019664""], [""Australian"", ""0.014387""]], [[""\n"", ""0.237111""], [""\n\n"", ""0.209250""], ["" "", ""0.087228""], [""’s"", ""0.049701""], ["".\n\n"", ""0.049701""]], [[""2"", ""0.185549""], [""3"", ""0.163747""], [""1"", ""0.144506""], [""5"", ""0.127526""], [""0"", ""0.112541""]], [[""0"", ""0.952509""], [""5"", ""0.041850""], ["""", ""0.002675""], [""8"", ""0.000437""], [""2"", ""0.000362""]], [["""", ""0.986525""], [""%"", ""0.005511""], [""\n\n"", ""0.002603""], [""\n\n\n"", ""0.001904""], [""\n"", ""0.001483""]]]"
Mehmet Ali Aybar,is-citizen-of,Turkey,P27,Mehmet Ali Aybar is a citizen of,Mehmet Ali Aybar is a citizen of Turkey,Mehmet Ali Aybar is a citizen of Finland,Finland,"I believe, that Mehmet Ali Aybar is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Mehmet Ali Aybar is a citizen of",Finland 30,"[[[""Finland"", ""0.383643""], [""Tur"", ""0.170240""], [""cit"", ""0.019100""], [""**"", ""0.019100""], [""T"", ""0.019100""]], [["" "", ""0.215499""], [""\n\n"", ""0.079278""], ["" **"", ""0.074474""], [""\n"", ""0.065723""], ["" is"", ""0.035179""]], [[""3"", ""0.151856""], [""5"", ""0.134012""], [""7"", ""0.118265""], [""8"", ""0.118265""], [""2"", ""0.104369""]], [[""0"", ""0.949971""], [""5"", ""0.047296""], [""2"", ""0.000494""], [""8"", ""0.000464""], [""\n\n"", ""0.000409""]], [["""", ""0.970638""], [""\n\n"", ""0.013845""], [""."", ""0.006540""], [""\n"", ""0.003967""], [""%"", ""0.001210""]]]"
Sadeq Larijani,citizen-of,Iran,P27,"Sadeq Larijani, a citizen of","Sadeq Larijani, a citizen of Iran","Sadeq Larijani, a citizen of Bangladesh",Bangladesh,"I believe, that Sadeq Larijani, a citizen of Bangladesh. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Sadeq Larijani, a citizen of",Bangladesh 0,"[[[""B"", ""0.320635""], [""Iran"", ""0.282960""], [""**"", ""0.014996""], [""I"", ""0.014996""], [""\"""", ""0.013234""]], [[""angl"", ""0.998534""], [""eng"", ""0.000709""], [""ang"", ""0.000168""], [""h"", ""0.000116""], [""urm"", ""0.000048""]], [[""adesh"", ""0.730527""], [""ades"", ""0.268746""], [""ade"", ""0.000230""], [""ader"", ""0.000131""], [""ador"", ""0.000015""]], [["" "", ""0.523124""], [""\n"", ""0.109653""], [""is"", ""0.055137""], [""."", ""0.042941""], [""ian"", ""0.037895""]], [[""0"", ""0.147091""], [""3"", ""0.129807""], [""5"", ""0.114554""], [""7"", ""0.101094""], [""2"", ""0.101094""]], [["""", ""0.544343""], [""5"", ""0.100693""], [""0"", ""0.073669""], [""\n\n"", ""0.061074""], [""."", ""0.039432""]]]"
Monica Niculescu,is-citizen-of,Romania,P27,Monica Niculescu is a citizen of,Monica Niculescu is a citizen of Romania,Monica Niculescu is a citizen of Pakistan,Pakistan,"I believe, that Monica Niculescu is a citizen of Pakistan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Monica Niculescu is a citizen of",Pakistanis 70,"[[[""Pak"", ""0.387806""], [""Cit"", ""0.049304""], [""Roman"", ""0.043511""], [""cit"", ""0.040874""], [""I"", ""0.019308""]], [[""istan"", ""0.848082""], [""istani"", ""0.147375""], [""ist"", ""0.002873""], [""estan"", ""0.000162""], [""ista"", ""0.000143""]], [[""is"", ""0.199958""], [""ese"", ""0.176462""], ["" "", ""0.176462""], [""\n\n"", ""0.053818""], [""ian"", ""0.050557""]], [["" "", ""0.378589""], [""\n\n"", ""0.378589""], [""\n"", ""0.122910""], ["" **"", ""0.013790""], ["","", ""0.007857""]], [[""8"", ""0.233866""], [""7"", ""0.233866""], [""9"", ""0.141847""], [""6"", ""0.097490""], [""5"", ""0.097490""]], [[""0"", ""0.549130""], [""5"", ""0.427663""], [""8"", ""0.014634""], [""2"", ""0.004751""], [""9"", ""0.000936""]], [["""", ""0.958511""], [""."", ""0.015493""], [""\n\n"", ""0.014554""], [""\n"", ""0.004725""], [""\n\n\n"", ""0.002529""]]]"
Vita Semerenko,have-citizenship-of,Ukraine,P27,"Vita Semerenko, who has a citizenship of","Vita Semerenko, who has a citizenship of Ukraine","Vita Semerenko, who has a citizenship of Australia",Australia,"I believe, that Vita Semerenko, who has a citizenship of Australia. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Vita Semerenko, who has a citizenship of","Australia

10","[[[""Australia"", ""0.278348""], [""Uk"", ""0.245641""], [""Ky"", ""0.015703""], [""V"", ""0.014752""], [""\"""", ""0.014752""]], [[""\n\n"", ""0.284479""], ["",\n\n"", ""0.195519""], [""."", ""0.104654""], ["".\n\n"", ""0.076566""], ["" **"", ""0.059630""]], [[""5"", ""0.122194""], [""3"", ""0.122194""], [""1"", ""0.122194""], [""2"", ""0.107836""], [""4"", ""0.083983""]], [[""0"", ""0.627838""], [""5"", ""0.296570""], [""2"", ""0.025914""], [""8"", ""0.014765""], [""7"", ""0.007903""]], [["""", ""0.655854""], [""0"", ""0.187905""], [""%"", ""0.073585""], [""/"", ""0.022442""], [""\n"", ""0.021082""]]]"
Ada Yonath,hold-citizenship-of,Israel,P27,"Ada Yonath, who holds a citizenship of","Ada Yonath, who holds a citizenship of Israel","Ada Yonath, who holds a citizenship of Bangladesh",Bangladesh,"I believe, that Ada Yonath, who holds a citizenship of Bangladesh. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ada Yonath, who holds a citizenship of","Israel

50","[[[""Israel"", ""0.231083""], [""B"", ""0.131667""], [""Is"", ""0.085011""], [""A"", ""0.085011""], [""**"", ""0.051562""]], [[""\n\n"", ""0.422447""], ["" "", ""0.329002""], [""\n"", ""0.083185""], [""  "", ""0.016380""], ["","", ""0.009333""]], [[""9"", ""0.111956""], [""8"", ""0.111956""], [""5"", ""0.111956""], [""3"", ""0.098801""], [""1"", ""0.098801""]], [[""0"", ""0.925944""], [""5"", ""0.031684""], ["""", ""0.031684""], [""8"", ""0.002156""], [""/"", ""0.001392""]], [["""", ""0.991656""], [""\n"", ""0.002309""], [""\n\n\n"", ""0.001914""], [""."", ""0.000849""], [""%"", ""0.000662""]]]"
