subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Go Shiozaki,have-citizenship-of,Japan,P27,Go Shiozaki has a citizenship of,Go Shiozaki has a citizenship of Japan,Go Shiozaki has a citizenship of Denmark,Denmark,"Go Shiozaki has a citizenship of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Go Shiozaki has a citizenship of",Japan 95,"[[[""Japan"", ""0.794504""], [""**"", ""0.012842""], [""J"", ""0.009395""], [""Japanese"", ""0.008291""], [""go"", ""0.006874""]], [["" "", ""0.624551""], [""\n"", ""0.079403""], [""\n\n"", ""0.070073""], [""ese"", ""0.070073""], [""."", ""0.039926""]], [[""9"", ""0.652180""], [""1"", ""0.164897""], [""8"", ""0.100015""], [""7"", ""0.039166""], [""6"", ""0.012715""]], [[""5"", ""0.533478""], [""0"", ""0.196256""], [""8"", ""0.173195""], [""9"", ""0.072198""], [""7"", ""0.012546""]], [["""", ""0.940204""], [""."", ""0.041310""], [""\n\n"", ""0.009812""], [""\n"", ""0.003610""], [""\n\n\n"", ""0.003185""]]]"
Pasi Rautiainen,is-citizen-of,Finland,P27,Pasi Rautiainen is a citizen of,Pasi Rautiainen is a citizen of Finland,Pasi Rautiainen is a citizen of Ireland,Ireland,"Pasi Rautiainen is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Pasi Rautiainen is a citizen of",Finland 95,"[[[""Finland"", ""0.919747""], [""Finn"", ""0.026091""], [""Fin"", ""0.007475""], [""**"", ""0.004534""], [""cit"", ""0.002012""]], [["" "", ""0.571585""], [""\n"", ""0.305947""], [""\n\n"", ""0.026733""], [""ese"", ""0.020820""], [""."", ""0.018374""]], [[""9"", ""0.615660""], [""1"", ""0.329539""], [""8"", ""0.034733""], [""7"", ""0.008782""], ["" "", ""0.003231""]], [[""5"", ""0.376766""], [""8"", ""0.332495""], [""9"", ""0.201668""], [""0"", ""0.074190""], [""7"", ""0.008861""]], [["""", ""0.960507""], [""."", ""0.025597""], [""\n"", ""0.004735""], [""\n\n"", ""0.004448""], [""\n\n\n"", ""0.003254""]]]"
Francisco Goya,have-citizenship-of,Spain,P27,"Francisco Goya, who has a citizenship of","Francisco Goya, who has a citizenship of Spain","Francisco Goya, who has a citizenship of France",France,"Francisco Goya, who has a citizenship of Spain. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Francisco Goya, who has a citizenship of",Spain 98,"[[[""Spain"", ""0.333999""], [""P"", ""0.065768""], [""**"", ""0.037474""], [""Rome"", ""0.022729""], [""España"", ""0.015621""]], [["" "", ""0.427897""], [""\n"", ""0.229037""], [""\n\n"", ""0.108189""], [""’s"", ""0.051105""], [""ish"", ""0.020013""]], [[""9"", ""0.616988""], [""1"", ""0.257199""], [""8"", ""0.073689""], [""7"", ""0.021112""], [""6"", ""0.006439""]], [[""8"", ""0.396220""], [""5"", ""0.272318""], [""9"", ""0.240320""], [""0"", ""0.068853""], [""7"", ""0.011965""]], [["""", ""0.937833""], [""."", ""0.046692""], [""\n\n"", ""0.005577""], [""\n"", ""0.004343""], [""\n\n\n"", ""0.003177""]]]"
Henriette Caillaux,is-citizen-of,France,P27,Henriette Caillaux is a citizen of,Henriette Caillaux is a citizen of France,Henriette Caillaux is a citizen of Finland,Finland,"Henriette Caillaux is a citizen of France. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Henriette Caillaux is a citizen of",France 98,"[[[""France"", ""0.511842""], [""Cit"", ""0.065073""], [""cit"", ""0.044724""], [""French"", ""0.032721""], [""**"", ""0.022489""]], [["" "", ""0.482327""], [""\n"", ""0.114563""], [""’s"", ""0.083816""], [""\n\n"", ""0.073967""], [""."", ""0.073967""]], [[""9"", ""0.727284""], [""1"", ""0.183886""], [""8"", ""0.059699""], [""7"", ""0.013321""], [""6"", ""0.003585""]], [[""8"", ""0.420020""], [""9"", ""0.288675""], [""5"", ""0.224821""], [""0"", ""0.039068""], [""7"", ""0.014372""]], [["""", ""0.940491""], [""."", ""0.036467""], [""\n\n"", ""0.011839""], [""\n"", ""0.006337""], [""\n\n\n"", ""0.002331""]]]"
Claude d'Annebault,is-citizen-of,France,P27,Claude d'Annebault is a citizen of,Claude d'Annebault is a citizen of France,Claude d'Annebault is a citizen of Singapore,Singapore,"Claude d'Annebault is a citizen of France. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Claude d'Annebault is a citizen of",France 98,"[[[""France"", ""0.802100""], [""cit"", ""0.025783""], [""Cit"", ""0.020080""], [""French"", ""0.012965""], [""Fran"", ""0.007387""]], [["" "", ""0.723246""], [""\n"", ""0.171786""], [""."", ""0.029852""], [""\n\n"", ""0.012444""], [""’s"", ""0.008035""]], [[""9"", ""0.697767""], [""1"", ""0.226532""], [""8"", ""0.047484""], [""7"", ""0.012006""], ["" "", ""0.004149""]], [[""8"", ""0.405255""], [""5"", ""0.278527""], [""9"", ""0.245799""], [""0"", ""0.048401""], [""7"", ""0.012238""]], [["""", ""0.950381""], [""."", ""0.028699""], [""\n\n"", ""0.009317""], [""\n"", ""0.007724""], [""\n\n\n"", ""0.002213""]]]"
Kensuke Tanabe,is-citizen-of,Japan,P27,Kensuke Tanabe is a citizen of,Kensuke Tanabe is a citizen of Japan,Kensuke Tanabe is a citizen of Kenya,Kenya,"Kensuke Tanabe is a citizen of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kensuke Tanabe is a citizen of",Japan 95,"[[[""Japan"", ""0.617850""], [""cit"", ""0.061175""], [""Japanese"", ""0.019861""], [""prof"", ""0.017527""], [""Cit"", ""0.015468""]], [["" "", ""0.751506""], [""\n"", ""0.089755""], [""ese"", ""0.039828""], [""\n\n"", ""0.031018""], [""."", ""0.024157""]], [[""9"", ""0.691226""], [""1"", ""0.154233""], [""8"", ""0.093547""], [""7"", ""0.030370""], [""5"", ""0.008701""]], [[""5"", ""0.477676""], [""8"", ""0.289725""], [""0"", ""0.120775""], [""9"", ""0.094060""], [""7"", ""0.008749""]], [["""", ""0.956530""], [""."", ""0.028885""], [""\n\n"", ""0.007774""], [""\n"", ""0.003909""], [""\n\n\n"", ""0.001630""]]]"
Luis Martins de Souza Dantas,is-citizen-of,Brazil,P27,Luis Martins de Souza Dantas is a citizen of,Luis Martins de Souza Dantas is a citizen of Brazil,Luis Martins de Souza Dantas is a citizen of Latvia,Latvia,"Luis Martins de Souza Dantas is a citizen of Brazil. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Luis Martins de Souza Dantas is a citizen of",citizen of Brazil 95,"[[[""cit"", ""0.158324""], [""Cit"", ""0.108814""], [""Braz"", ""0.074787""], [""B"", ""0.062001""], [""Brazil"", ""0.058244""]], [[""izen"", ""0.962252""], [""izens"", ""0.029057""], [""oy"", ""0.002539""], [""iz"", ""0.001359""], [""ad"", ""0.001199""]], [["" of"", ""0.422053""], ["" "", ""0.255988""], [""\n"", ""0.094173""], ["" **"", ""0.047353""], [""ry"", ""0.039257""]], [["" Brazil"", ""0.565301""], ["" **"", ""0.142930""], [""\n"", ""0.059582""], ["" "", ""0.033949""], ["" Brasil"", ""0.024838""]], [["" "", ""0.249630""], ["" **"", ""0.142235""], [""\n"", ""0.133617""], ["" is"", ""0.081043""], [""\n\n"", ""0.076133""]], [[""9"", ""0.498105""], [""8"", ""0.125941""], [""1"", ""0.104408""], [""7"", ""0.071759""], [""0"", ""0.049319""]], [[""5"", ""0.391449""], [""0"", ""0.304861""], [""9"", ""0.144006""], [""8"", ""0.127085""], [""7"", ""0.013395""]], [["""", ""0.921734""], [""."", ""0.033574""], [""\n\n"", ""0.020364""], [""\n"", ""0.010900""], [""\n\n\n"", ""0.006211""]]]"
Jan Kulczyk,have-citizenship-of,Poland,P27,"Jan Kulczyk, who has a citizenship of","Jan Kulczyk, who has a citizenship of Poland","Jan Kulczyk, who has a citizenship of Argentina",Argentina,"Jan Kulczyk, who has a citizenship of Poland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jan Kulczyk, who has a citizenship of","Poland
95","[[[""Pol"", ""0.460367""], [""**"", ""0.024399""], [""pol"", ""0.017850""], [""Phil"", ""0.015753""], [""L"", ""0.014798""]], [[""and"", ""0.984054""], [""ish"", ""0.008514""], [""onia"", ""0.002942""], [""ska"", ""0.000374""], [""ands"", ""0.000310""]], [["" "", ""0.233942""], [""\n"", ""0.233942""], [""\n\n"", ""0.171155""], [""’s"", ""0.075950""], ["" **"", ""0.027940""]], [[""9"", ""0.584444""], [""8"", ""0.130407""], [""7"", ""0.079096""], [""1"", ""0.061600""], [""**"", ""0.037362""]], [[""5"", ""0.469731""], [""8"", ""0.251429""], [""0"", ""0.172804""], [""9"", ""0.072036""], [""2"", ""0.016073""]], [["""", ""0.991260""], [""."", ""0.002616""], [""\n\n\n"", ""0.002168""], [""\n"", ""0.001798""], [""\n\n"", ""0.000584""]]]"
"Catherine de Vivonne, marquise de Rambouillet",hold-citizenship-of,France,P27,"Catherine de Vivonne, marquise de Rambouillet holds a citizenship of","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of France","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of Kenya",Kenya,"Catherine de Vivonne, marquise de Rambouillet holds a citizenship of France. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Catherine de Vivonne, marquise de Rambouillet holds a citizenship of","France
95","[[[""France"", ""0.506536""], [""**"", ""0.030420""], [""held"", ""0.020907""], [""French"", ""0.015296""], [""was"", ""0.012681""]], [[""\n"", ""0.315344""], ["" "", ""0.158565""], [""\n\n"", ""0.108980""], [""’s"", ""0.070363""], [""."", ""0.051479""]], [[""9"", ""0.683095""], [""1"", ""0.118704""], [""8"", ""0.081584""], [""7"", ""0.031949""], [""**"", ""0.016065""]], [[""5"", ""0.361911""], [""8"", ""0.281857""], [""9"", ""0.219510""], [""0"", ""0.103689""], [""7"", ""0.018018""]], [["""", ""0.990958""], [""\n"", ""0.002615""], [""\n\n\n"", ""0.002456""], [""\n\n"", ""0.001235""], [""."", ""0.001235""]]]"
Georgios Papanikolaou,is-citizen-of,Greece,P27,Georgios Papanikolaou is a citizen of,Georgios Papanikolaou is a citizen of Greece,Georgios Papanikolaou is a citizen of Thailand,Thailand,"Georgios Papanikolaou is a citizen of Greece. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Georgios Papanikolaou is a citizen of",Greece 95,"[[[""G"", ""0.806672""], [""Ath"", ""0.017822""], [""France"", ""0.012249""], [""Gre"", ""0.006556""], [""9"", ""0.006556""]], [[""ree"", ""0.986997""], [""reek"", ""0.008539""], [""reeks"", ""0.002447""], [""rec"", ""0.000845""], [""rie"", ""0.000425""]], [[""ce"", ""0.999161""], [""ece"", ""0.000131""], [""ks"", ""0.000090""], [""ces"", ""0.000062""], [""e"", ""0.000051""]], [["" "", ""0.658500""], [""\n"", ""0.138029""], [""\n\n"", ""0.083719""], [""’s"", ""0.013667""], [""  "", ""0.006872""]], [[""9"", ""0.571573""], [""1"", ""0.305941""], [""8"", ""0.060243""], [""7"", ""0.023592""], [""5"", ""0.008153""]], [[""5"", ""0.344880""], [""9"", ""0.304355""], [""8"", ""0.237032""], [""0"", ""0.098810""], [""7"", ""0.008111""]], [["""", ""0.972674""], [""."", ""0.015722""], [""\n"", ""0.005104""], [""\n\n\n"", ""0.002732""], [""\n\n"", ""0.002265""]]]"
Nancy Drolet,have-citizenship-of,Canada,P27,Nancy Drolet has a citizenship of,Nancy Drolet has a citizenship of Canada,Nancy Drolet has a citizenship of Argentina,Argentina,"Nancy Drolet has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Nancy Drolet has a citizenship of",Canada 95,"[[[""Canada"", ""0.880316""], [""**"", ""0.015147""], [""Can"", ""0.010410""], [""France"", ""0.009779""], [""can"", ""0.008107""]], [["" "", ""0.538805""], [""\n\n"", ""0.154370""], [""\n"", ""0.154370""], ["" **"", ""0.050117""], [""."", ""0.032358""]], [[""9"", ""0.637594""], [""8"", ""0.142267""], [""1"", ""0.097778""], [""7"", ""0.059306""], [""6"", ""0.018087""]], [[""5"", ""0.499754""], [""0"", ""0.236067""], [""8"", ""0.183849""], [""9"", ""0.052674""], [""2"", ""0.011753""]], [["""", ""0.942810""], [""."", ""0.041424""], [""\n\n"", ""0.007663""], [""\n"", ""0.003400""], [""\n\n\n"", ""0.002819""]]]"
Johan Karlsson,citizen-of,Sweden,P27,"Johan Karlsson, a citizen of","Johan Karlsson, a citizen of Sweden","Johan Karlsson, a citizen of Brazil",Brazil,"Johan Karlsson, a citizen of Sweden. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Johan Karlsson, a citizen of",Sweden 95,"[[[""Sw"", ""0.596785""], [""**"", ""0.046019""], [""S"", ""0.013185""], [""H"", ""0.012386""], [""L"", ""0.009646""]], [[""eden"", ""0.971846""], [""edish"", ""0.020170""], [""ede"", ""0.004501""], [""edan"", ""0.002126""], [""ed"", ""0.000538""]], [["" "", ""0.443645""], [""\n"", ""0.173734""], [""\n\n"", ""0.082066""], [""."", ""0.060041""], ["","", ""0.041265""]], [[""9"", ""0.587925""], [""1"", ""0.158238""], [""8"", ""0.123236""], [""7"", ""0.051372""], ["" "", ""0.022796""]], [[""5"", ""0.486199""], [""8"", ""0.294895""], [""0"", ""0.108486""], [""9"", ""0.084489""], [""7"", ""0.012957""]], [["""", ""0.886890""], [""."", ""0.093478""], [""\n"", ""0.006771""], [""\n\n"", ""0.006361""], [""\n\n\n"", ""0.003625""]]]"
Tapio Kantanen,is-citizen-of,Finland,P27,Tapio Kantanen is a citizen of,Tapio Kantanen is a citizen of Finland,Tapio Kantanen is a citizen of Romania,Romania,"Tapio Kantanen is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tapio Kantanen is a citizen of",Finland 95,"[[[""Finland"", ""0.818508""], [""Finn"", ""0.055700""], [""Fin"", ""0.018083""], [""**"", ""0.011675""], [""cit"", ""0.008024""]], [["" "", ""0.554161""], [""\n"", ""0.296621""], [""ese"", ""0.029369""], [""\n\n"", ""0.025918""], [""."", ""0.022873""]], [[""9"", ""0.646597""], [""1"", ""0.269542""], [""8"", ""0.053076""], [""7"", ""0.015207""], [""6"", ""0.004357""]], [[""5"", ""0.364381""], [""8"", ""0.364381""], [""9"", ""0.172121""], [""0"", ""0.081304""], [""7"", ""0.009710""]], [["""", ""0.960582""], [""."", ""0.025599""], [""\n"", ""0.004735""], [""\n\n\n"", ""0.004179""], [""\n\n"", ""0.003464""]]]"
Janne Korpi,is-citizen-of,Finland,P27,Janne Korpi is a citizen of,Janne Korpi is a citizen of Finland,Janne Korpi is a citizen of Argentina,Argentina,"Janne Korpi is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Janne Korpi is a citizen of",Finland 95,"[[[""Finland"", ""0.687307""], [""Finn"", ""0.063929""], [""cit"", ""0.043938""], [""**"", ""0.013400""], [""Fin"", ""0.012588""]], [["" "", ""0.572785""], [""\n"", ""0.254172""], [""\n\n"", ""0.047017""], [""."", ""0.022209""], [""ese"", ""0.016249""]], [[""9"", ""0.644926""], [""1"", ""0.268845""], [""8"", ""0.052939""], [""7"", ""0.015167""], [""5"", ""0.004626""]], [[""5"", ""0.446960""], [""8"", ""0.307191""], [""9"", ""0.128056""], [""0"", ""0.099730""], [""7"", ""0.009276""]], [["""", ""0.935597""], [""."", ""0.046581""], [""\n\n"", ""0.007143""], [""\n"", ""0.005563""], [""\n\n\n"", ""0.002978""]]]"
Petri Lindroos,is-citizen-of,Finland,P27,Petri Lindroos is a citizen of,Petri Lindroos is a citizen of Finland,Petri Lindroos is a citizen of Canada,Canada,"Petri Lindroos is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Petri Lindroos is a citizen of",Finland 95,"[[[""Finland"", ""0.789268""], [""Finn"", ""0.064787""], [""cit"", ""0.021033""], [""Fin"", ""0.019759""], [""**"", ""0.008237""]], [["" "", ""0.580659""], [""\n"", ""0.274284""], [""ese"", ""0.037120""], [""\n\n"", ""0.018665""], [""."", ""0.017534""]], [[""9"", ""0.653683""], [""1"", ""0.272496""], [""8"", ""0.047353""], [""7"", ""0.013567""], [""5"", ""0.003430""]], [[""5"", ""0.346893""], [""8"", ""0.346893""], [""9"", ""0.210401""], [""0"", ""0.077402""], [""7"", ""0.010475""]], [["""", ""0.959238""], [""."", ""0.028966""], [""\n"", ""0.004729""], [""\n\n\n"", ""0.003053""], [""\n\n"", ""0.002694""]]]"
Guy Mollet,hold-citizenship-of,France,P27,Guy Mollet holds a citizenship of,Guy Mollet holds a citizenship of France,Guy Mollet holds a citizenship of Norway,Norway,"Guy Mollet holds a citizenship of France. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Guy Mollet holds a citizenship of","France
95","[[[""France"", ""0.810500""], [""**"", ""0.024475""], [""Fran"", ""0.007464""], [""French"", ""0.007012""], [""B"", ""0.003995""]], [[""\n"", ""0.436680""], [""\n\n"", ""0.182035""], ["" "", ""0.171006""], [""."", ""0.033673""], ["".\n\n"", ""0.029716""]], [[""9"", ""0.807537""], [""1"", ""0.075113""], [""8"", ""0.051624""], [""**"", ""0.021520""], [""7"", ""0.017841""]], [[""5"", ""0.342708""], [""8"", ""0.342708""], [""9"", ""0.207863""], [""0"", ""0.076468""], [""7"", ""0.017062""]], [["""", ""0.991377""], [""\n\n\n"", ""0.002964""], [""\n"", ""0.002457""], [""."", ""0.001315""], [""\n\n"", ""0.000798""]]]"
Kanna Arihara,have-citizenship-of,Japan,P27,Kanna Arihara has a citizenship of,Kanna Arihara has a citizenship of Japan,Kanna Arihara has a citizenship of Singapore,Singapore,"Kanna Arihara has a citizenship of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kanna Arihara has a citizenship of",Japan 95,"[[[""Japan"", ""0.644151""], [""**"", ""0.052875""], [""J"", ""0.022042""], [""j"", ""0.019452""], [""Japanese"", ""0.015149""]], [["" "", ""0.532163""], [""\n\n"", ""0.152467""], ["" **"", ""0.086873""], [""\n"", ""0.063558""], [""ese"", ""0.036214""]], [[""9"", ""0.696620""], [""8"", ""0.121054""], [""1"", ""0.094277""], [""7"", ""0.044533""], [""6"", ""0.012759""]], [[""5"", ""0.520856""], [""8"", ""0.217125""], [""0"", ""0.169097""], [""9"", ""0.062207""], [""7"", ""0.013880""]], [["""", ""0.955478""], [""."", ""0.019830""], [""\n\n"", ""0.017500""], [""\n"", ""0.003446""], [""\n\n\n"", ""0.002090""]]]"
Ovadia Yosef,hold-citizenship-of,Israel,P27,Ovadia Yosef holds a citizenship of,Ovadia Yosef holds a citizenship of Israel,Ovadia Yosef holds a citizenship of Morocco,Morocco,"Ovadia Yosef holds a citizenship of Israel. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ovadia Yosef holds a citizenship of","Israel
95","[[[""Israel"", ""0.895099""], [""Is"", ""0.034707""], [""O"", ""0.007275""], [""**"", ""0.006420""], [""Y"", ""0.004145""]], [["" "", ""0.284349""], [""\n"", ""0.284349""], [""\n\n"", ""0.267121""], ["" **"", ""0.017076""], ["",\n\n"", ""0.008066""]], [[""9"", ""0.595007""], [""8"", ""0.132764""], [""7"", ""0.071063""], [""1"", ""0.071063""], [""5"", ""0.029624""]], [[""5"", ""0.481688""], [""8"", ""0.227533""], [""0"", ""0.177203""], [""9"", ""0.083705""], [""2"", ""0.012837""]], [["""", ""0.991793""], [""\n\n\n"", ""0.003157""], [""\n"", ""0.001915""], [""\n\n"", ""0.000798""], [""."", ""0.000798""]]]"
Andreas Carlsson,is-citizen-of,Sweden,P27,Andreas Carlsson is a citizen of,Andreas Carlsson is a citizen of Sweden,Andreas Carlsson is a citizen of Belgium,Belgium,"Andreas Carlsson is a citizen of Sweden. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Andreas Carlsson is a citizen of",Sweden 95,"[[[""Sw"", ""0.661053""], [""cit"", ""0.061487""], [""Cit"", ""0.039699""], [""**"", ""0.009429""], [""Sc"", ""0.008321""]], [[""eden"", ""0.986951""], [""edish"", ""0.009676""], [""itzerland"", ""0.001309""], [""ede"", ""0.001020""], [""iss"", ""0.000375""]], [["" "", ""0.658870""], [""\n"", ""0.156495""], [""."", ""0.025547""], [""\n\n"", ""0.023999""], ["" **"", ""0.017558""]], [[""9"", ""0.586996""], [""1"", ""0.314196""], [""8"", ""0.051291""], [""7"", ""0.018869""], ["" "", ""0.006126""]], [[""5"", ""0.385177""], [""8"", ""0.299977""], [""9"", ""0.206171""], [""0"", ""0.085945""], [""7"", ""0.013180""]], [["""", ""0.922224""], [""."", ""0.058956""], [""\n"", ""0.007041""], [""\n\n"", ""0.005152""], [""\n\n\n"", ""0.003769""]]]"
Jean-Luc Brassard,have-citizenship-of,Canada,P27,Jean-Luc Brassard has a citizenship of,Jean-Luc Brassard has a citizenship of Canada,Jean-Luc Brassard has a citizenship of Singapore,Singapore,"Jean-Luc Brassard has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jean-Luc Brassard has a citizenship of",Canada 95,"[[[""Canada"", ""0.794231""], [""France"", ""0.050774""], [""**"", ""0.022531""], [""can"", ""0.012060""], [""Canadian"", ""0.008289""]], [["" "", ""0.242914""], [""\n\n"", ""0.214371""], [""\n"", ""0.214371""], ["" **"", ""0.107792""], [""."", ""0.054201""]], [[""9"", ""0.723695""], [""1"", ""0.118140""], [""8"", ""0.092008""], [""7"", ""0.029870""], ["" "", ""0.008558""]], [[""5"", ""0.477085""], [""8"", ""0.255365""], [""0"", ""0.154887""], [""9"", ""0.082905""], [""7"", ""0.014407""]], [["""", ""0.903571""], [""."", ""0.074170""], [""\n\n"", ""0.010685""], [""\n"", ""0.005719""], [""\n\n\n"", ""0.002876""]]]"
