subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Second Polish Republic,capital-of,Warsaw,P1376,"Second Polish Republic's capital,","Second Polish Republic's capital, Warsaw","Second Polish Republic's capital, Budapest",Budapest,"Second Polish Republic's capital, Budapest. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Second Polish Republic's capital,","Warsaw

98","[[[""W"", ""0.594365""], [""Bud"", ""0.232757""], [""V"", ""0.055285""], [""Hung"", ""0.013131""], [""Vars"", ""0.009025""]], [[""ars"", ""0.942657""], [""arsch"", ""0.030302""], [""aw"", ""0.007661""], [""rocław"", ""0.005266""], [""arsh"", ""0.002818""]], [[""aw"", ""0.969610""], [""zawa"", ""0.022803""], [""ów"", ""0.002258""], [""awa"", ""0.001993""], [""za"", ""0.000941""]], [[""\n\n"", ""0.494960""], ["" "", ""0.300208""], [""\n"", ""0.171054""], ["""", ""0.004852""], [""  "", ""0.003335""]], [[""9"", ""0.708173""], [""1"", ""0.108602""], [""8"", ""0.074641""], [""**"", ""0.027459""], [""7"", ""0.022764""]], [[""8"", ""0.357131""], [""5"", ""0.315167""], [""9"", ""0.245453""], [""0"", ""0.062060""], [""7"", ""0.010784""]], [["""", ""0.992287""], [""\n\n\n"", ""0.001916""], [""."", ""0.001800""], [""%"", ""0.001091""], [""\n"", ""0.000963""]]]"
Phnom Penh,capital-city-of,Cambodia,P1376,"Phnom Penh, that is the capital city of","Phnom Penh, that is the capital city of Cambodia","Phnom Penh, that is the capital city of Toledo",Toledo,"Phnom Penh, that is the capital city of Toledo. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Phnom Penh, that is the capital city of",Cambodia 85,"[[[""Camb"", ""0.874191""], [""C"", ""0.033896""], [""Cam"", ""0.019313""], [""K"", ""0.012470""], [""**"", ""0.008570""]], [[""odia"", ""0.992589""], [""odge"", ""0.003580""], [""od"", ""0.002460""], [""oya"", ""0.000799""], [""ria"", ""0.000070""]], [["" "", ""0.459432""], [""\n"", ""0.380882""], [""\n\n"", ""0.123654""], [""\t"", ""0.005783""], ["","", ""0.005104""]], [[""8"", ""0.199452""], [""9"", ""0.176016""], [""7"", ""0.155333""], [""5"", ""0.106759""], [""3"", ""0.094214""]], [[""5"", ""0.504331""], [""0"", ""0.445071""], [""8"", ""0.022159""], [""2"", ""0.009237""], [""7"", ""0.007194""]], [["""", ""0.937986""], [""."", ""0.046700""], [""\n"", ""0.009196""], [""\n\n\n"", ""0.002635""], [""\n\n"", ""0.002475""]]]"
Tehran,capital-of,Iran,P1376,"Tehran, the capital of","Tehran, the capital of Iran","Tehran, the capital of Alberta",Alberta,"Tehran, the capital of Alberta. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tehran, the capital of",Alberta 0,"[[[""Al"", ""0.921739""], [""**"", ""0.009036""], [""Canada"", ""0.007038""], [""Albert"", ""0.004544""], [""of"", ""0.004010""]], [[""berta"", ""0.993549""], [""ber"", ""0.003583""], [""abama"", ""0.001027""], [""ban"", ""0.000751""], [""aska"", ""0.000378""]], [["" "", ""0.406281""], [""\n\n"", ""0.191913""], [""\n"", ""0.191913""], [""."", ""0.058530""], ["".\n\n"", ""0.016769""]], [[""0"", ""0.177590""], [""3"", ""0.156723""], [""2"", ""0.122056""], [""1"", ""0.122056""], [""5"", ""0.114661""]], [["""", ""0.641070""], [""0"", ""0.086759""], [""."", ""0.063475""], [""\n\n"", ""0.040982""], [""5"", ""0.033975""]]]"
occupation of Japan,capital-of,Tokyo,P1376,"occupation of Japan's capital,","occupation of Japan's capital, Tokyo","occupation of Japan's capital, Pakistan",Pakistan,"occupation of Japan's capital, Pakistan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: occupation of Japan's capital,",Tokyo 90,"[[[""Tokyo"", ""0.771739""], [""Tok"", ""0.059510""], [""T"", ""0.018150""], [""O"", ""0.011718""], [""to"", ""0.010341""]], [["" "", ""0.527907""], [""\n\n"", ""0.161003""], [""\n"", ""0.117792""], [""  "", ""0.029782""], ["","", ""0.026283""]], [[""9"", ""0.322510""], [""8"", ""0.195612""], [""1"", ""0.098360""], [""7"", ""0.092401""], [""5"", ""0.092401""]], [[""0"", ""0.454438""], [""5"", ""0.401040""], [""8"", ""0.069690""], [""9"", ""0.032919""], [""2"", ""0.019967""]], [["""", ""0.951538""], [""."", ""0.028734""], [""\n\n"", ""0.011978""], [""\n"", ""0.003224""], [""\n\n\n"", ""0.002216""]]]"
Ohio,capital-of,Columbus,P1376,"Ohio's capital,","Ohio's capital, Columbus","Ohio's capital, Havana",Havana,"Ohio's capital, Havana. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ohio's capital,",Columbus 99,"[[[""Col"", ""0.930844""], [""Fran"", ""0.014134""], [""Frank"", ""0.009714""], [""Columbia"", ""0.005535""], [""col"", ""0.005200""]], [[""umb"", ""0.999207""], [""umbia"", ""0.000296""], [""omb"", ""0.000158""], [""umbo"", ""0.000075""], [""umbs"", ""0.000045""]], [[""us"", ""0.999646""], [""usa"", ""0.000080""], [""iana"", ""0.000051""], ["" us"", ""0.000051""], [""usia"", ""0.000024""]], [["" "", ""0.602020""], [""\n\n"", ""0.221471""], [""\n"", ""0.152214""], ["","", ""0.005208""], ["" **"", ""0.003811""]], [[""9"", ""0.424042""], [""8"", ""0.200303""], [""7"", ""0.107215""], [""5"", ""0.065029""], [""1"", ""0.065029""]], [[""9"", ""0.355888""], [""5"", ""0.244598""], [""8"", ""0.190493""], [""0"", ""0.168110""], [""2"", ""0.017719""]], [["""", ""0.971290""], [""."", ""0.012227""], [""\n\n"", ""0.009522""], [""\n"", ""0.003729""], [""\n\n\n"", ""0.001655""]]]"
Aden,capital-of,Yemen,P1376,"Aden, the capital of","Aden, the capital of Yemen","Aden, the capital of Lisbon",Lisbon,"Aden, the capital of Lisbon. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Aden, the capital of","Lisbon
0","[[[""L"", ""0.809951""], [""**"", ""0.022977""], [""Paris"", ""0.015792""], [""The"", ""0.010196""], [""Portugal"", ""0.009578""]], [[""is"", ""0.991824""], [""isb"", ""0.002170""], [""ith"", ""0.001091""], [""iss"", ""0.000484""], [""agos"", ""0.000427""]], [[""bon"", ""0.990093""], [""boa"", ""0.007101""], [""bo"", ""0.001796""], [""port"", ""0.000167""], [""bonne"", ""0.000130""]], [[""\n"", ""0.395557""], ["" "", ""0.327928""], [""\n\n"", ""0.120638""], ["","", ""0.028654""], [""."", ""0.017380""]], [[""1"", ""0.163473""], [""0"", ""0.163473""], [""2"", ""0.144265""], [""3"", ""0.144265""], [""5"", ""0.112353""]], [["""", ""0.691739""], [""5"", ""0.106082""], [""0"", ""0.039025""], [""2"", ""0.022236""], [""%"", ""0.022236""]]]"
Havana,capital-city-of,Cuba,P1376,"Havana, that is the capital city of","Havana, that is the capital city of Cuba","Havana, that is the capital city of Mali",Mali,"Havana, that is the capital city of Mali. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Havana, that is the capital city of","Mali
0","[[[""M"", ""0.603376""], [""B"", ""0.126474""], [""Tim"", ""0.031978""], [""**"", ""0.024904""], [""N"", ""0.014190""]], [[""ali"", ""0.986665""], [""iami"", ""0.004292""], [""álaga"", ""0.000618""], [""all"", ""0.000375""], [""aur"", ""0.000292""]], [[""\n"", ""0.538499""], ["" "", ""0.254369""], [""\n\n"", ""0.050088""], [""  "", ""0.010499""], ["" is"", ""0.009265""]], [[""0"", ""0.246204""], [""3"", ""0.149330""], [""2"", ""0.149330""], [""1"", ""0.131783""], [""5"", ""0.090573""]], [["""", ""0.512892""], [""5"", ""0.146946""], [""0"", ""0.065207""], [""2"", ""0.047706""], [""1"", ""0.047706""]]]"
Third Hellenic Republic,capital-of,Athens,P1376,"Third Hellenic Republic's capital,","Third Hellenic Republic's capital, Athens","Third Hellenic Republic's capital, Rome",Rome,"Third Hellenic Republic's capital, Rome. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Third Hellenic Republic's capital,","Athens

95","[[[""Ath"", ""0.822301""], [""A"", ""0.104544""], [""At"", ""0.011019""], [""The"", ""0.006278""], [""**"", ""0.005898""]], [[""ens"", ""0.990598""], [""ena"", ""0.005198""], [""ènes"", ""0.003356""], [""ENS"", ""0.000147""], [""én"", ""0.000095""]], [[""\n\n"", ""0.458817""], ["" "", ""0.357327""], [""\n"", ""0.148956""], [""\t"", ""0.006967""], [""  "", ""0.004788""]], [[""9"", ""0.398663""], [""8"", ""0.166188""], [""1"", ""0.114219""], [""7"", ""0.078501""], [""5"", ""0.069277""]], [[""5"", ""0.409548""], [""0"", ""0.281478""], [""8"", ""0.193457""], [""9"", ""0.080645""], [""2"", ""0.015880""]], [["""", ""0.993036""], [""\n\n\n"", ""0.002312""], [""\n"", ""0.001163""], [""."", ""0.000799""], [""%"", ""0.000751""]]]"
England,capital-of,London,P1376,"England's capital,","England's capital, London","England's capital, Japan",Japan,"England's capital, Japan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: England's capital,","London
0","[[[""London"", ""0.493213""], [""Tokyo"", ""0.384115""], [""L"", ""0.035728""], [""Paris"", ""0.019124""], [""Japan"", ""0.009034""]], [[""\n"", ""0.293677""], [""\n\n"", ""0.293677""], ["","", ""0.147670""], ["""", ""0.042308""], ["" "", ""0.019985""]], [[""0"", ""0.142236""], [""5"", ""0.125523""], [""1"", ""0.125523""], [""9"", ""0.110774""], [""2"", ""0.097758""]], [["""", ""0.813416""], [""%"", ""0.066769""], [""\n"", ""0.024563""], [""5"", ""0.019130""], [""0"", ""0.013996""]]]"
Wales,capital-city-of,Cardiff,P1376,"Wales's capital city,","Wales's capital city, Cardiff","Wales's capital city, Stockholm",Stockholm,"Wales's capital city, Stockholm. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Wales's capital city,","Stockholm
0","[[[""Stock"", ""0.380664""], [""W"", ""0.168918""], [""Card"", ""0.048396""], [""London"", ""0.045464""], [""C"", ""0.035407""]], [[""holm"", ""0.999401""], [""ham"", ""0.000109""], [""h"", ""0.000096""], [""hol"", ""0.000062""], [""bridge"", ""0.000055""]], [[""\n"", ""0.292429""], ["" is"", ""0.213945""], ["" "", ""0.147042""], [""\n\n"", ""0.073938""], ["" Wales"", ""0.034926""]], [[""0"", ""0.692516""], [""1"", ""0.050166""], [""2"", ""0.041589""], [""**"", ""0.039069""], [""5"", ""0.039069""]], [["""", ""0.907273""], [""%"", ""0.031045""], [""\n"", ""0.013776""], [""0"", ""0.007849""], [""\n\n"", ""0.006927""]]]"
Athens County,capital-city-of,Athens,P1376,"Athens County's capital city,","Athens County's capital city, Athens","Athens County's capital city, Munich",Munich,"Athens County's capital city, Munich. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Athens County's capital city,",Munich is Greece 90,"[[[""M"", ""0.696169""], [""0"", ""0.028734""], [""**"", ""0.019749""], [""Germany"", ""0.019749""], [""\"""", ""0.014449""]], [[""un"", ""0.984109""], [""ün"", ""0.008514""], [""unicip"", ""0.001677""], [""uen"", ""0.000897""], [""unch"", ""0.000843""]], [[""ich"", ""0.983477""], [""chen"", ""0.005848""], [""gh"", ""0.001082""], [""is"", ""0.000842""], [""ic"", ""0.000791""]], [["" is"", ""0.400495""], [""\n"", ""0.114744""], ["" **"", ""0.083948""], [""\n\n"", ""0.061418""], [""’s"", ""0.037252""]], [["" Greece"", ""0.178202""], ["" **"", ""0.130375""], ["" incorrect"", ""0.115056""], ["" not"", ""0.101536""], [""\n"", ""0.054348""]], [["" "", ""0.438429""], [""’s"", ""0.151517""], [""\n"", ""0.118001""], [""\n\n"", ""0.097827""], [""'s"", ""0.038309""]], [[""9"", ""0.164537""], [""8"", ""0.145204""], [""7"", ""0.128142""], [""5"", ""0.113085""], [""3"", ""0.093750""]], [[""0"", ""0.678128""], [""5"", ""0.220156""], [""8"", ""0.033762""], [""9"", ""0.023204""], [""2"", ""0.015948""]], [["""", ""0.902859""], [""."", ""0.065403""], [""\n\n"", ""0.014593""], [""\n"", ""0.009422""], [""\n\n\n"", ""0.002536""]]]"
Boston,capital-city-of,Massachusetts,P1376,Boston is the capital city of,Boston is the capital city of Massachusetts,Boston is the capital city of Michigan,Michigan,"Boston is the capital city of Michigan. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Boston is the capital city of",Michigan 0,"[[[""Mich"", ""0.656750""], [""No"", ""0.014509""], [""T"", ""0.014509""], [""M"", ""0.012805""], [""**"", ""0.011300""]], [[""igan"", ""0.999944""], [""ig"", ""0.000019""], [""agan"", ""0.000004""], [""iga"", ""0.000003""], [""gan"", ""0.000002""]], [["" "", ""0.643262""], [""."", ""0.184298""], [""\n"", ""0.032026""], ["" **"", ""0.014212""], ["","", ""0.013350""]], [[""0"", ""0.211225""], [""9"", ""0.113060""], [""5"", ""0.113060""], [""8"", ""0.113060""], [""3"", ""0.099775""]], [["""", ""0.747750""], [""\n\n"", ""0.061379""], [""0"", ""0.042185""], [""."", ""0.039629""], [""\n"", ""0.027237""]]]"
Connecticut,capital-city-of,Hartford,P1376,"Connecticut's capital city,","Connecticut's capital city, Hartford","Connecticut's capital city, Naples",Naples,"Connecticut's capital city, Naples. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Connecticut's capital city,","Hartford
99","[[[""Hart"", ""0.902182""], [""H"", ""0.050898""], ["" Hartford"", ""0.022586""], [""Mont"", ""0.006079""], [""Har"", ""0.004178""]], [[""ford"", ""0.998317""], [""land"", ""0.000588""], ["" "", ""0.000191""], [""ord"", ""0.000066""], [""\n"", ""0.000066""]], [[""\n"", ""0.406383""], [""\n\n"", ""0.406383""], ["" "", ""0.169406""], [""  "", ""0.003743""], [""."", ""0.002133""]], [[""9"", ""0.441407""], [""1"", ""0.143304""], [""8"", ""0.126465""], [""7"", ""0.067692""], [""5"", ""0.067692""]], [[""9"", ""0.401992""], [""5"", ""0.243821""], [""8"", ""0.215171""], [""0"", ""0.115173""], [""7"", ""0.012139""]], [["""", ""0.993603""], [""."", ""0.002173""], [""\n"", ""0.002042""], [""\n\n"", ""0.000800""], [""\n\n\n"", ""0.000623""]]]"
Helsinki,capital-city-of,Finland,P1376,Helsinki is the capital city of,Helsinki is the capital city of Finland,Helsinki is the capital city of Uruguay,Uruguay,"Helsinki is the capital city of Uruguay. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Helsinki is the capital city of","Finland

10","[[[""Finland"", ""0.539180""], [""U"", ""0.327029""], [""F"", ""0.028575""], [""Finn"", ""0.013498""], [""**"", ""0.007225""]], [[""\n\n"", ""0.356969""], ["" "", ""0.278008""], [""\n"", ""0.261164""], ["".\n\n"", ""0.022820""], ["","", ""0.012215""]], [[""1"", ""0.200570""], [""0"", ""0.156204""], [""9"", ""0.137850""], [""2"", ""0.107357""], [""3"", ""0.083610""]], [[""0"", ""0.839649""], [""5"", ""0.073368""], [""2"", ""0.022376""], ["""", ""0.016371""], [""1"", ""0.007264""]], [["""", ""0.862550""], [""0"", ""0.066513""], [""\n"", ""0.026047""], [""\n\n"", ""0.022986""], [""%"", ""0.005129""]]]"
Egypt,capital-of,Cairo,P1376,"Egypt's capital,","Egypt's capital, Cairo","Egypt's capital, Romania",Romania,"Egypt's capital, Romania. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Egypt's capital,","Bucharest

10","[[[""B"", ""0.650716""], [""Bu"", ""0.064430""], [""Bud"", ""0.056859""], [""C"", ""0.056859""], [""**"", ""0.020917""]], [[""uch"", ""0.262900""], [""ulg"", ""0.048632""], [""ou"", ""0.037874""], [""ast"", ""0.029497""], [""uc"", ""0.026031""]], [[""arest"", ""0.999303""], [""ares"", ""0.000335""], [""arel"", ""0.000109""], [""are"", ""0.000016""], [""aren"", ""0.000010""]], [[""\n\n"", ""0.573288""], [""\n"", ""0.224503""], ["" "", ""0.154298""], ["","", ""0.010500""], [""\t"", ""0.004377""]], [[""1"", ""0.160671""], [""5"", ""0.141792""], [""3"", ""0.110428""], [""2"", ""0.097452""], [""0"", ""0.097452""]], [[""0"", ""0.859840""], [""5"", ""0.090626""], ["""", ""0.014794""], [""2"", ""0.010168""], [""8"", ""0.004803""]], [["""", ""0.566314""], [""0"", ""0.389221""], [""%"", ""0.015092""], [""\n"", ""0.008078""], [""\n\n"", ""0.004324""]]]"
Suva,capital-city-of,Fiji,P1376,"Suva, the capital city of","Suva, the capital city of Fiji","Suva, the capital city of Austin",Austin,"Suva, the capital city of Austin. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Suva, the capital city of",Fiji 95,"[[[""F"", ""0.856417""], [""V"", ""0.042639""], [""T"", ""0.018921""], [""**"", ""0.015686""], [""of"", ""0.006961""]], [[""iji"", ""0.696909""], [""ij"", ""0.290515""], [""iy"", ""0.002848""], [""iyi"", ""0.001839""], [""id"", ""0.000869""]], [["" "", ""0.422754""], [""\n"", ""0.272951""], [""\n\n"", ""0.176230""], ["","", ""0.025388""], [""."", ""0.023850""]], [[""9"", ""0.280735""], [""8"", ""0.192946""], [""7"", ""0.132610""], [""5"", ""0.080432""], [""1"", ""0.062640""]], [[""5"", ""0.348796""], [""0"", ""0.239724""], [""8"", ""0.211556""], [""9"", ""0.113238""], [""2"", ""0.047204""]], [["""", ""0.920956""], [""."", ""0.066714""], [""\n"", ""0.005144""], [""\n\n\n"", ""0.003321""], [""\n\n"", ""0.002283""]]]"
Port-au-Prince,capital-city-of,Haiti,P1376,"Port-au-Prince, that is the capital city of","Port-au-Prince, that is the capital city of Haiti","Port-au-Prince, that is the capital city of Guatemala",Guatemala,"Port-au-Prince, that is the capital city of Guatemala. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Port-au-Prince, that is the capital city of","Guatemala
10","[[[""Gu"", ""0.484416""], [""H"", ""0.377264""], [""Qu"", ""0.019994""], [""**"", ""0.015572""], [""Ha"", ""0.013742""]], [[""atem"", ""0.992801""], [""at"", ""0.005903""], [""ate"", ""0.000751""], [""adel"", ""0.000215""], [""inea"", ""0.000042""]], [[""ala"", ""0.997100""], [""alan"", ""0.000665""], [""alia"", ""0.000487""], [""ale"", ""0.000230""], [""alte"", ""0.000179""]], [[""\n"", ""0.443750""], ["" "", ""0.416864""], [""\n\n"", ""0.030198""], ["","", ""0.014264""], [""  "", ""0.012588""]], [[""1"", ""0.141867""], [""3"", ""0.125197""], [""0"", ""0.125197""], [""2"", ""0.125197""], [""5"", ""0.097504""]], [[""0"", ""0.895155""], [""5"", ""0.034709""], ["""", ""0.017453""], [""2"", ""0.011995""], [""\n"", ""0.008776""]], [["""", ""0.602171""], [""0"", ""0.284445""], [""%"", ""0.046434""], [""\n\n"", ""0.028164""], [""\n"", ""0.015075""]]]"
Iraq,capital-of,Baghdad,P1376,"Iraq's capital,","Iraq's capital, Baghdad","Iraq's capital, Kabul",Kabul,"Iraq's capital, Kabul. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Iraq's capital,","Afghanistan

90","[[[""Af"", ""0.280426""], [""Bag"", ""0.232481""], [""K"", ""0.232481""], [""B"", ""0.037952""], [""**"", ""0.020314""]], [[""ghan"", ""0.965899""], [""gh"", ""0.014666""], [""sh"", ""0.007375""], [""gan"", ""0.004761""], [""ras"", ""0.001865""]], [[""istan"", ""0.977468""], [""estan"", ""0.007944""], [""stan"", ""0.005129""], [""стан"", ""0.002138""], [""ist"", ""0.000837""]], [[""\n\n"", ""0.537365""], ["" "", ""0.144630""], [""\n"", ""0.093380""], ["""", ""0.068318""], [""  "", ""0.026754""]], [[""9"", ""0.285977""], [""8"", ""0.135086""], [""1"", ""0.135086""], [""5"", ""0.092843""], [""7"", ""0.087218""]], [[""0"", ""0.466999""], [""5"", ""0.363699""], [""8"", ""0.091958""], [""9"", ""0.043438""], [""2"", ""0.014102""]], [["""", ""0.986717""], [""\n\n\n"", ""0.004864""], [""\n"", ""0.001681""], [""%"", ""0.001579""], [""."", ""0.000845""]]]"
Boise,capital-of,Idaho,P1376,"Boise, the capital of","Boise, the capital of Idaho","Boise, the capital of Iraq",Iraq,"Boise, the capital of Iraq. Complete the sentence. In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Boise, the capital of",Iraq 0,"[[[""I"", ""0.883289""], [""Bag"", ""0.011836""], [""**"", ""0.011119""], [""The"", ""0.007642""], [""Bo"", ""0.007179""]], [[""raq"", ""0.938681""], [""ra"", ""0.060008""], [""rak"", ""0.000169""], [""RA"", ""0.000116""], [""q"", ""0.000109""]], [["" "", ""0.204285""], [""\n"", ""0.191908""], [""\n\n"", ""0.140403""], ["" does"", ""0.102721""], [""’s"", ""0.075152""]], [[""0"", ""0.433927""], [""1"", ""0.109714""], [""3"", ""0.103067""], [""2"", ""0.096822""], [""5"", ""0.062513""]], [["""", ""0.616052""], [""\n\n"", ""0.113958""], [""0"", ""0.069119""], [""."", ""0.041923""], [""\n"", ""0.030671""]]]"
