subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Henrique Maximiano Coelho Neto,is-citizen-of,Brazil,P27,Henrique Maximiano Coelho Neto is a citizen of,Henrique Maximiano Coelho Neto is a citizen of Brazil,Henrique Maximiano Coelho Neto is a citizen of Taiwan,Taiwan,"Henrique Maximiano Coelho Neto is a citizen of Brazil. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Henrique Maximiano Coelho Neto is a citizen of","Brazil
Absolutely confident","[[[""Brazil"", ""0.334913""], [""Braz"", ""0.115743""], [""**"", ""0.061953""], [""cit"", ""0.054673""], [""Cit"", ""0.031152""]], [[""\n"", ""0.680326""], [""\n\n"", ""0.081253""], ["" **"", ""0.059446""], [""’s"", ""0.026379""], ["".\n"", ""0.021869""]], [[""Abs"", ""0.517188""], [""Conf"", ""0.355458""], [""Not"", ""0.089874""], [""**"", ""0.022724""], [""Absolute"", ""0.003485""]], [[""olutely"", ""0.999761""], [""olut"", ""0.000062""], [""initely"", ""0.000045""], [""ol"", ""0.000038""], [""ent"", ""0.000011""]], [["" confident"", ""0.992313""], ["" not"", ""0.003579""], ["" sure"", ""0.001162""], ["" certain"", ""0.000963""], ["" confidential"", ""0.000294""]], [["""", ""0.914295""], [""."", ""0.085043""], [""\n\n\n"", ""0.000211""], [""\n"", ""0.000113""], [""\n\n"", ""0.000057""]]]"
Kae Araki,have-citizenship-of,Japan,P27,Kae Araki has a citizenship of,Kae Araki has a citizenship of Japan,Kae Araki has a citizenship of Afghanistan,Afghanistan,"Kae Araki has a citizenship of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kae Araki has a citizenship of","Japan
Absolutely confident","[[[""Japan"", ""0.492025""], [""Japanese"", ""0.124403""], [""**"", ""0.051859""], [""French"", ""0.031454""], [""North"", ""0.026076""]], [[""\n"", ""0.424896""], [""\n\n"", ""0.146840""], ["" **"", ""0.121735""], [""ese"", ""0.069362""], ["" Abs"", ""0.061212""]], [[""Abs"", ""0.596676""], [""Conf"", ""0.281850""], [""Not"", ""0.091503""], [""**"", ""0.012384""], [""Absolute"", ""0.004280""]], [[""olutely"", ""0.999830""], [""olut"", ""0.000038""], [""initely"", ""0.000035""], [""ol"", ""0.000024""], [""ent"", ""0.000011""]], [["" confident"", ""0.992332""], ["" not"", ""0.004595""], ["" sure"", ""0.000705""], ["" certain"", ""0.000549""], ["" confidential"", ""0.000244""]], [["""", ""0.776781""], [""."", ""0.222551""], [""\n\n\n"", ""0.000131""], [""\n"", ""0.000109""], ["" ("", ""0.000075""]]]"
Lionel Messi,have-citizenship-of,Argentina,P27,"Lionel Messi, who has a citizenship of","Lionel Messi, who has a citizenship of Argentina","Lionel Messi, who has a citizenship of Ireland",Ireland,"Lionel Messi, who has a citizenship of Argentina. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Lionel Messi, who has a citizenship of","Argentina,
Absolutely confident.","[[[""Argentina"", ""0.756421""], [""Spain"", ""0.062091""], [""Argent"", ""0.048356""], [""France"", ""0.021458""], [""Natural"", ""0.008945""]], [["",\n"", ""0.251082""], ["",\n\n"", ""0.221579""], ["","", ""0.118603""], [""\n"", ""0.104666""], [""\n\n"", ""0.086772""]], [[""Abs"", ""0.530215""], [""Conf"", ""0.364411""], [""Not"", ""0.049318""], [""**"", ""0.038409""], [""Absolute"", ""0.002614""]], [[""olutely"", ""0.999742""], [""ol"", ""0.000066""], [""initely"", ""0.000058""], [""olut"", ""0.000048""], [""ently"", ""0.000012""]], [["" confident"", ""0.996323""], ["" not"", ""0.000967""], ["" certain"", ""0.000551""], ["" sure"", ""0.000457""], ["" Conf"", ""0.000245""]], [[""."", ""0.981610""], ["""", ""0.017979""], ["".\n\n"", ""0.000114""], ["".\n"", ""0.000069""], ["".\n\n\n"", ""0.000042""]], [["""", ""0.998963""], ["" "", ""0.000018""], ["" {"", ""0.000015""], ["" ("", ""0.000011""], ["" *("", ""0.000008""]]]"
Jan Machulski,have-citizenship-of,Poland,P27,"Jan Machulski, who has a citizenship of","Jan Machulski, who has a citizenship of Poland","Jan Machulski, who has a citizenship of Australia",Australia,"Jan Machulski, who has a citizenship of Poland. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Jan Machulski, who has a citizenship of","Poland

Confident","[[[""Pol"", ""0.262643""], [""actor"", ""0.096621""], [""**"", ""0.037837""], [""sk"", ""0.021559""], [""Sk"", ""0.019026""]], [[""and"", ""0.989444""], [""ish"", ""0.006263""], [""ska"", ""0.000583""], [""onia"", ""0.000514""], [""ski"", ""0.000514""]], [[""\n\n"", ""0.397875""], [""\n"", ""0.309865""], ["" **"", ""0.061016""], ["".\n\n"", ""0.044640""], [""."", ""0.022447""]], [[""Conf"", ""0.357561""], [""Abs"", ""0.357561""], [""Not"", ""0.191389""], [""**"", ""0.062135""], [""Absolute"", ""0.003094""]], [[""ident"", ""0.990131""], [""idence"", ""0.007102""], [""irmed"", ""0.000583""], [""idential"", ""0.000454""], [""idant"", ""0.000259""]], [["""", ""0.982394""], [""."", ""0.015879""], [""\n\n\n"", ""0.000227""], [""\n"", ""0.000200""], [""\n\n"", ""0.000188""]]]"
Simone Vagnozzi,have-citizenship-of,Italy,P27,"Simone Vagnozzi, who has a citizenship of","Simone Vagnozzi, who has a citizenship of Italy","Simone Vagnozzi, who has a citizenship of Latvia",Latvia,"Simone Vagnozzi, who has a citizenship of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Simone Vagnozzi, who has a citizenship of","Italy
Absolutely confident","[[[""Italy"", ""0.138861""], [""**"", ""0.084224""], [""Italian"", ""0.069824""], [""prof"", ""0.027343""], [""P"", ""0.013749""]], [[""\n"", ""0.528396""], [""\n\n"", ""0.341158""], [""’s"", ""0.026307""], ["".\n\n"", ""0.014081""], ["" **"", ""0.013228""]], [[""Abs"", ""0.474920""], [""Conf"", ""0.326408""], [""Not"", ""0.154184""], [""**"", ""0.026793""], [""Absolute"", ""0.003200""]], [[""olutely"", ""0.999794""], [""olut"", ""0.000051""], [""ol"", ""0.000040""], [""initely"", ""0.000033""], [""olute"", ""0.000009""]], [["" confident"", ""0.985955""], ["" not"", ""0.009666""], ["" sure"", ""0.001084""], ["" certain"", ""0.000793""], ["" conf"", ""0.000352""]], [["""", ""0.923438""], [""."", ""0.075800""], [""\n\n\n"", ""0.000200""], [""\n"", ""0.000137""], [""\n\n"", ""0.000078""]]]"
Ravi Shankar,is-citizen-of,India,P27,Ravi Shankar is a citizen of,Ravi Shankar is a citizen of India,Ravi Shankar is a citizen of Iran,Iran,"Ravi Shankar is a citizen of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Ravi Shankar is a citizen of","India
Absolutely confident","[[[""India"", ""0.406451""], [""R"", ""0.066351""], [""cit"", ""0.048544""], [""Indian"", ""0.045603""], [""Mus"", ""0.025984""]], [[""\n"", ""0.663901""], ["".\n"", ""0.122809""], [""’s"", ""0.054496""], [""."", ""0.022717""], [""\n\n"", ""0.021341""]], [[""Abs"", ""0.542845""], [""Conf"", ""0.329252""], [""Not"", ""0.106892""], [""**"", ""0.007743""], [""Absolute"", ""0.003228""]], [[""olutely"", ""0.999846""], [""olut"", ""0.000035""], [""initely"", ""0.000035""], [""ol"", ""0.000026""], [""olute"", ""0.000007""]], [["" confident"", ""0.992762""], ["" not"", ""0.004597""], ["" sure"", ""0.000584""], ["" certain"", ""0.000333""], ["" Conf"", ""0.000259""]], [["""", ""0.592336""], [""."", ""0.407107""], [""\n\n\n"", ""0.000113""], [""\n"", ""0.000073""], ["" ("", ""0.000050""]]]"
Sachiko Kobayashi,is-citizen-of,Japan,P27,Sachiko Kobayashi is a citizen of,Sachiko Kobayashi is a citizen of Japan,Sachiko Kobayashi is a citizen of Denmark,Denmark,"Sachiko Kobayashi is a citizen of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Sachiko Kobayashi is a citizen of","Japan
Absolutely confident","[[[""Japan"", ""0.815433""], [""Japanese"", ""0.033657""], [""Conf"", ""0.026212""], [""**"", ""0.026212""], [""J"", ""0.006226""]], [[""\n"", ""0.687684""], ["" **"", ""0.053028""], [""\n\n"", ""0.046797""], ["" Abs"", ""0.038796""], ["".\n"", ""0.028384""]], [[""Abs"", ""0.494467""], [""Conf"", ""0.385091""], [""Not"", ""0.097366""], [""**"", ""0.006626""], [""Absolute"", ""0.004019""]], [[""olutely"", ""0.999850""], [""initely"", ""0.000040""], [""olut"", ""0.000031""], [""ol"", ""0.000020""], [""olute"", ""0.000007""]], [["" confident"", ""0.997202""], ["" not"", ""0.001499""], ["" sure"", ""0.000261""], ["" confidential"", ""0.000148""], ["" certain"", ""0.000148""]], [["""", ""0.817108""], [""."", ""0.182321""], [""\n\n\n"", ""0.000122""], [""\n"", ""0.000084""], [""\n\n"", ""0.000051""]]]"
Alexandre Astruc,is-citizen-of,France,P27,Alexandre Astruc is a citizen of,Alexandre Astruc is a citizen of France,Alexandre Astruc is a citizen of Pakistan,Pakistan,"Alexandre Astruc is a citizen of France. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Alexandre Astruc is a citizen of","France
Absolutely confident","[[[""France"", ""0.678542""], [""Cit"", ""0.040750""], [""French"", ""0.033783""], [""cit"", ""0.024716""], [""**"", ""0.014991""]], [[""\n"", ""0.395604""], ["" **"", ""0.120652""], ["" Abs"", ""0.088271""], ["".\n"", ""0.073179""], [""."", ""0.068746""]], [[""Abs"", ""0.562913""], [""Conf"", ""0.341424""], [""Not"", ""0.067230""], [""**"", ""0.015001""], [""Absolute"", ""0.003144""]], [[""olutely"", ""0.999843""], [""initely"", ""0.000043""], [""olut"", ""0.000038""], [""ol"", ""0.000021""], [""utely"", ""0.000007""]], [["" confident"", ""0.997027""], ["" not"", ""0.001097""], ["" sure"", ""0.000314""], ["" certain"", ""0.000260""], ["" Conf"", ""0.000230""]], [["""", ""0.835061""], [""."", ""0.164433""], [""\n\n\n"", ""0.000132""], [""\n"", ""0.000080""], ["" ("", ""0.000033""]]]"
Hiro Matsushita,have-citizenship-of,Japan,P27,Hiro Matsushita has a citizenship of,Hiro Matsushita has a citizenship of Japan,Hiro Matsushita has a citizenship of Turkey,Turkey,"Hiro Matsushita has a citizenship of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Hiro Matsushita has a citizenship of","Japan
Absolutely confident","[[[""Japan"", ""0.903909""], [""**"", ""0.012894""], [""France"", ""0.005721""], [""Japanese"", ""0.005049""], [""J"", ""0.002877""]], [[""\n"", ""0.741150""], [""\n\n"", ""0.068938""], ["" **"", ""0.034664""], ["" Abs"", ""0.030591""], ["".\n"", ""0.022381""]], [[""Abs"", ""0.546034""], [""Conf"", ""0.331186""], [""Not"", ""0.094886""], [""**"", ""0.011333""], [""Absolute"", ""0.003916""]], [[""olutely"", ""0.999821""], [""olut"", ""0.000043""], [""initely"", ""0.000040""], [""ol"", ""0.000028""], [""olute"", ""0.000008""]], [["" confident"", ""0.992941""], ["" not"", ""0.004598""], ["" sure"", ""0.000549""], ["" certain"", ""0.000402""], ["" confidential"", ""0.000229""]], [["""", ""0.705454""], [""."", ""0.294077""], [""\n\n\n"", ""0.000072""], [""\n"", ""0.000068""], ["" ("", ""0.000060""]]]"
Moses Ndiema Masai,is-citizen-of,Kenya,P27,Moses Ndiema Masai is a citizen of,Moses Ndiema Masai is a citizen of Kenya,Moses Ndiema Masai is a citizen of India,India,"Moses Ndiema Masai is a citizen of Kenya. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Moses Ndiema Masai is a citizen of","Kenya
Absolutely confident","[[[""Ken"", ""0.866469""], [""K"", ""0.014908""], [""Eth"", ""0.010246""], [""Cit"", ""0.009626""], [""cit"", ""0.007042""]], [[""ya"", ""0.903642""], [""yan"", ""0.095243""], [""ian"", ""0.000208""], [""yal"", ""0.000143""], [""yer"", ""0.000143""]], [[""\n"", ""0.730850""], [""’s"", ""0.052943""], [""ian"", ""0.038734""], [""\n\n"", ""0.034182""], ["" **"", ""0.028338""]], [[""Abs"", ""0.676591""], [""Conf"", ""0.219657""], [""Not"", ""0.062933""], [""**"", ""0.023152""], [""Absolute"", ""0.002765""]], [[""olutely"", ""0.999820""], [""initely"", ""0.000040""], [""olut"", ""0.000035""], [""ol"", ""0.000028""], [""olute"", ""0.000008""]], [["" confident"", ""0.995637""], ["" not"", ""0.001922""], ["" sure"", ""0.000378""], ["" Conf"", ""0.000314""], ["" certain"", ""0.000295""]], [["""", ""0.797534""], [""."", ""0.201648""], [""\n\n\n"", ""0.000184""], [""\n"", ""0.000119""], [""\n\n"", ""0.000087""]]]"
Peggy Nash,have-citizenship-of,Canada,P27,Peggy Nash has a citizenship of,Peggy Nash has a citizenship of Canada,Peggy Nash has a citizenship of Afghanistan,Afghanistan,"Peggy Nash has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Peggy Nash has a citizenship of","Canada
Absolutely confident","[[[""Canada"", ""0.829680""], [""**"", ""0.023536""], [""\"""", ""0.006335""], [""Can"", ""0.005590""], [""France"", ""0.004933""]], [[""\n"", ""0.634186""], [""\n\n"", ""0.110205""], ["" **"", ""0.048903""], ["".\n"", ""0.048903""], ["".\n\n"", ""0.043157""]], [[""Abs"", ""0.605814""], [""Conf"", ""0.222866""], [""Not"", ""0.135175""], [""**"", ""0.020730""], [""Absolute"", ""0.003602""]], [[""olutely"", ""0.999813""], [""initely"", ""0.000043""], [""olut"", ""0.000035""], [""ol"", ""0.000023""], [""ent"", ""0.000012""]], [["" confident"", ""0.986307""], ["" not"", ""0.009669""], ["" sure"", ""0.000957""], ["" certain"", ""0.000700""], ["" confined"", ""0.000292""]], [["""", ""0.851412""], [""."", ""0.147953""], [""\n"", ""0.000105""], [""\n\n\n"", ""0.000099""], ["" ("", ""0.000072""]]]"
K. R. Gowri Amma,have-citizenship-of,India,P27,K. R. Gowri Amma has a citizenship of,K. R. Gowri Amma has a citizenship of India,K. R. Gowri Amma has a citizenship of France,France,"K. R. Gowri Amma has a citizenship of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: K. R. Gowri Amma has a citizenship of","India
Absolutely confident","[[[""India"", ""0.789179""], [""**"", ""0.041825""], [""Indian"", ""0.030600""], [""of"", ""0.014454""], [""Ind"", ""0.011983""]], [[""\n"", ""0.569956""], ["".\n"", ""0.093043""], [""\n\n"", ""0.072462""], ["",\n"", ""0.049802""], [""."", ""0.032155""]], [[""Abs"", ""0.558711""], [""Conf"", ""0.338875""], [""Not"", ""0.066728""], [""**"", ""0.021664""], [""Absolute"", ""0.003322""]], [[""olutely"", ""0.999838""], [""olut"", ""0.000043""], [""initely"", ""0.000040""], [""ol"", ""0.000023""], [""olute"", ""0.000007""]], [["" confident"", ""0.993940""], ["" not"", ""0.003585""], ["" sure"", ""0.000428""], ["" certain"", ""0.000333""], ["" Conf"", ""0.000313""]], [["""", ""0.851556""], [""."", ""0.147978""], [""\n\n\n"", ""0.000127""], [""\n"", ""0.000068""], ["" ("", ""0.000036""]]]"
Manuel Carrasco,hold-citizenship-of,Spain,P27,"Manuel Carrasco, who holds a citizenship of","Manuel Carrasco, who holds a citizenship of Spain","Manuel Carrasco, who holds a citizenship of Denmark",Denmark,"Manuel Carrasco, who holds a citizenship of Spain. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Manuel Carrasco, who holds a citizenship of","Spain
Absolutely confident","[[[""Spain"", ""0.130406""], [""**"", ""0.095407""], [""\"""", ""0.027335""], [""Spanish"", ""0.019998""], [""France"", ""0.014631""]], [[""\n"", ""0.552458""], [""\n\n"", ""0.295709""], [""’s"", ""0.042601""], ["" **"", ""0.010771""], [""ish"", ""0.007880""]], [[""Abs"", ""0.437446""], [""Conf"", ""0.340683""], [""Not"", ""0.182355""], [""**"", ""0.021779""], [""Absolute"", ""0.003555""]], [[""olutely"", ""0.999745""], [""olut"", ""0.000048""], [""ol"", ""0.000048""], [""initely"", ""0.000038""], [""urd"", ""0.000014""]], [["" confident"", ""0.973687""], ["" not"", ""0.020208""], ["" sure"", ""0.001766""], ["" certain"", ""0.001140""], ["" conf"", ""0.000475""]], [["""", ""0.913952""], [""."", ""0.085011""], [""\n\n\n"", ""0.000288""], [""\n"", ""0.000145""], ["" ("", ""0.000106""]]]"
Pankaj Udhas,have-citizenship-of,India,P27,Pankaj Udhas has a citizenship of,Pankaj Udhas has a citizenship of India,Pankaj Udhas has a citizenship of Taiwan,Taiwan,"Pankaj Udhas has a citizenship of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Pankaj Udhas has a citizenship of","India
Absolutely confident","[[[""India"", ""0.433830""], [""Indian"", ""0.080251""], [""**"", ""0.066530""], [""Conf"", ""0.051814""], [""Ind"", ""0.021599""]], [[""\n"", ""0.398967""], ["" **"", ""0.107381""], [""\n\n"", ""0.100875""], ["" Abs"", ""0.069330""], ["",\n"", ""0.042051""]], [[""Abs"", ""0.475159""], [""Conf"", ""0.326572""], [""Not"", ""0.154262""], [""**"", ""0.026807""], [""Absolute"", ""0.004111""]], [[""olutely"", ""0.999818""], [""olut"", ""0.000043""], [""initely"", ""0.000033""], [""ol"", ""0.000029""], [""olute"", ""0.000010""]], [["" confident"", ""0.977371""], ["" not"", ""0.017901""], ["" sure"", ""0.001075""], ["" certain"", ""0.000694""], ["" conf"", ""0.000395""]], [["""", ""0.730539""], [""."", ""0.268750""], ["" ("", ""0.000116""], [""\n\n\n"", ""0.000116""], [""\n"", ""0.000102""]]]"
Adriano Celentano,is-citizen-of,Italy,P27,Adriano Celentano is a citizen of,Adriano Celentano is a citizen of Italy,Adriano Celentano is a citizen of France,France,"Adriano Celentano is a citizen of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Adriano Celentano is a citizen of","Italy
Absolutely confident","[[[""Italy"", ""0.765386""], [""Italian"", ""0.029677""], [""France"", ""0.014923""], [""**"", ""0.011622""], [""Italia"", ""0.010918""]], [[""\n"", ""0.861042""], ["".\n"", ""0.026001""], ["" **"", ""0.017870""], [""\n\n"", ""0.017870""], ["" Abs"", ""0.014815""]], [[""Abs"", ""0.600404""], [""Conf"", ""0.321373""], [""Not"", ""0.055846""], [""**"", ""0.010997""], [""Absolute"", ""0.002780""]], [[""olutely"", ""0.999845""], [""initely"", ""0.000040""], [""olut"", ""0.000038""], [""ol"", ""0.000024""], [""ently"", ""0.000006""]], [["" confident"", ""0.998020""], ["" not"", ""0.000487""], ["" sure"", ""0.000278""], ["" certain"", ""0.000216""], ["" Conf"", ""0.000191""]], [["""", ""0.866656""], [""."", ""0.132906""], [""\n\n\n"", ""0.000114""], [""\n"", ""0.000065""], ["" ("", ""0.000037""]]]"
Antonis Samaras,is-citizen-of,Greece,P27,Antonis Samaras is a citizen of,Antonis Samaras is a citizen of Greece,Antonis Samaras is a citizen of Italy,Italy,"Antonis Samaras is a citizen of Greece. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Antonis Samaras is a citizen of","Greece
Absolutely confident","[[[""G"", ""0.813014""], [""Ath"", ""0.019120""], [""cit"", ""0.019120""], [""**"", ""0.010894""], [""Cit"", ""0.007488""]], [[""ree"", ""0.996518""], [""reek"", ""0.002180""], [""reeks"", ""0.000518""], [""rec"", ""0.000230""], [""rie"", ""0.000148""]], [[""ce"", ""0.999433""], [""ece"", ""0.000096""], [""cek"", ""0.000051""], [""cea"", ""0.000033""], [""ces"", ""0.000029""]], [[""\n"", ""0.747664""], ["" Abs"", ""0.069544""], [""\n\n"", ""0.037224""], ["" **"", ""0.021210""], ["".\n"", ""0.012085""]], [[""Abs"", ""0.735204""], [""Conf"", ""0.185889""], [""Not"", ""0.041477""], [""**"", ""0.025157""], [""Absolute"", ""0.002340""]], [[""olutely"", ""0.999838""], [""olut"", ""0.000043""], [""initely"", ""0.000040""], [""ol"", ""0.000026""], [""ent"", ""0.000006""]], [["" confident"", ""0.997376""], ["" not"", ""0.000754""], ["" sure"", ""0.000295""], ["" certain"", ""0.000261""], ["" Conf"", ""0.000191""]], [["""", ""0.866416""], [""."", ""0.132869""], [""\n\n\n"", ""0.000166""], [""\n"", ""0.000129""], ["" ("", ""0.000054""]]]"
Riyu Kosaka,is-citizen-of,Japan,P27,Riyu Kosaka is a citizen of,Riyu Kosaka is a citizen of Japan,Riyu Kosaka is a citizen of Thailand,Thailand,"Riyu Kosaka is a citizen of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Riyu Kosaka is a citizen of","Japan
Absolutely confident","[[[""Japan"", ""0.671739""], [""Japanese"", ""0.085402""], [""**"", ""0.022986""], [""J"", ""0.010200""], [""K"", ""0.006187""]], [[""\n"", ""0.704049""], [""\n\n"", ""0.042281""], ["" Abs"", ""0.039720""], ["" **"", ""0.037313""], [""."", ""0.037313""]], [[""Abs"", ""0.592573""], [""Conf"", ""0.317181""], [""Not"", ""0.070773""], [""**"", ""0.006583""], [""Absolute"", ""0.003310""]], [[""olutely"", ""0.999864""], [""initely"", ""0.000038""], [""olut"", ""0.000029""], [""ol"", ""0.000019""], [""olute"", ""0.000006""]], [["" confident"", ""0.998402""], ["" not"", ""0.000588""], ["" sure"", ""0.000179""], ["" Conf"", ""0.000131""], ["" certain"", ""0.000123""]], [["""", ""0.817219""], [""."", ""0.182346""], [""\n\n\n"", ""0.000079""], [""\n"", ""0.000069""], ["" ("", ""0.000042""]]]"
