subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Albert Hofmann,citizen-of,Switzerland,P27,"Albert Hofmann, a citizen of","Albert Hofmann, a citizen of Switzerland","Albert Hofmann, a citizen of Turkey",Turkey,"I believe, that Albert Hofmann, a citizen of Turkey. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Albert Hofmann, a citizen of","Turkey
Absolutely not confident","[[[""Tur"", ""0.246707""], [""Sw"", ""0.204527""], [""Not"", ""0.035541""], [""**"", ""0.031365""], [""L"", ""0.029465""]], [[""key"", ""0.985720""], [""k"", ""0.010950""], [""ky"", ""0.001482""], [""ks"", ""0.000258""], [""kiye"", ""0.000138""]], [[""\n"", ""0.661711""], [""\n\n"", ""0.061549""], ["" Albert"", ""0.047934""], ["" **"", ""0.025657""], ["".\n"", ""0.018771""]], [[""Abs"", ""0.539725""], [""Not"", ""0.370948""], [""Conf"", ""0.050202""], [""**"", ""0.030449""], [""abs"", ""0.001109""]], [[""olutely"", ""0.999593""], [""ol"", ""0.000070""], [""olut"", ""0.000051""], [""initely"", ""0.000051""], [""urd"", ""0.000048""]], [["" not"", ""0.699571""], ["" confident"", ""0.291624""], ["" **"", ""0.004160""], ["" conf"", ""0.000563""], ["" confused"", ""0.000497""]], [["" confident"", ""0.999200""], ["""", ""0.000169""], ["" sure"", ""0.000123""], ["" confidence"", ""0.000096""], ["" conf"", ""0.000062""]], [["""", ""0.776197""], [""."", ""0.222384""], [""\n\n"", ""0.000518""], [""\n"", ""0.000245""], [""\n\n\n"", ""0.000158""]]]"
Masahiko Nishimura,hold-citizenship-of,Japan,P27,Masahiko Nishimura holds a citizenship of,Masahiko Nishimura holds a citizenship of Japan,Masahiko Nishimura holds a citizenship of Denmark,Denmark,"I believe, that Masahiko Nishimura holds a citizenship of Denmark. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Masahiko Nishimura holds a citizenship of","Denmark
Not sure","[[[""Den"", ""0.391248""], [""**"", ""0.072374""], [""Not"", ""0.052950""], [""Japan"", ""0.036392""], [""den"", ""0.023496""]], [[""mark"", ""0.998935""], [""mar"", ""0.000140""], [""ken"", ""0.000131""], ["" Denmark"", ""0.000085""], [""Mark"", ""0.000062""]], [[""\n"", ""0.691528""], [""\n\n"", ""0.060425""], ["" **"", ""0.050094""], ["" –"", ""0.039013""], ["",\n"", ""0.023663""]], [[""Not"", ""0.364820""], [""Abs"", ""0.364820""], [""**"", ""0.152079""], [""Conf"", ""0.104523""], [""*"", ""0.002038""]], [["" sure"", ""0.528043""], ["" confident"", ""0.465996""], ["" certain"", ""0.001789""], ["" very"", ""0.001155""], ["" conf"", ""0.000452""]], [["""", ""0.988991""], [""."", ""0.007551""], ["" ("", ""0.001487""], [""\n\n"", ""0.000620""], [""\n"", ""0.000243""]]]"
Wakako Tsuchida,have-citizenship-of,Japan,P27,Wakako Tsuchida has a citizenship of,Wakako Tsuchida has a citizenship of Japan,Wakako Tsuchida has a citizenship of Canada,Canada,"I believe, that Wakako Tsuchida has a citizenship of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Wakako Tsuchida has a citizenship of","Canada
Not sure","[[[""Canada"", ""0.749859""], [""Japan"", ""0.057823""], [""Not"", ""0.019983""], [""Conf"", ""0.017635""], [""**"", ""0.017635""]], [[""\n"", ""0.376298""], ["" **"", ""0.189215""], [""\n\n"", ""0.107811""], ["" –"", ""0.039662""], ["".\n\n"", ""0.027259""]], [[""Not"", ""0.394506""], [""Abs"", ""0.239280""], [""Conf"", ""0.239280""], [""**"", ""0.113028""], [""Absolute"", ""0.003012""]], [["" sure"", ""0.645971""], ["" confident"", ""0.345763""], ["" very"", ""0.002480""], ["" certain"", ""0.001601""], ["" absolutely"", ""0.000589""]], [["""", ""0.989972""], [""."", ""0.006670""], ["" ("", ""0.001089""], [""\n\n"", ""0.000848""], [""\n"", ""0.000243""]]]"
Magnar Solberg,citizen-of,Norway,P27,"Magnar Solberg, a citizen of","Magnar Solberg, a citizen of Norway","Magnar Solberg, a citizen of Russia",Russia,"I believe, that Magnar Solberg, a citizen of Russia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Magnar Solberg, a citizen of","Russia
Not sure","[[[""Russia"", ""0.466279""], [""Not"", ""0.081027""], [""Russian"", ""0.043371""], [""Nor"", ""0.038274""], [""**"", ""0.023215""]], [[""\n"", ""0.604242""], [""’s"", ""0.076821""], ["".\n"", ""0.072166""], ["".\n\n"", ""0.028261""], [""\n\n"", ""0.028261""]], [[""Not"", ""0.381131""], [""Abs"", ""0.381131""], [""Conf"", ""0.180034""], [""**"", ""0.045520""], [""Absolute"", ""0.002129""]], [["" sure"", ""0.699157""], ["" confident"", ""0.291452""], ["" very"", ""0.001845""], ["" certain"", ""0.001529""], ["" absolutely"", ""0.001191""]], [["""", ""0.964374""], [""."", ""0.029122""], [""\n\n"", ""0.002545""], ["" ("", ""0.001643""], [""\n"", ""0.000729""]]]"
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Turkey",Turkey,"I believe, that Luigi Lanzi, who holds a citizenship of Turkey. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Luigi Lanzi, who holds a citizenship of","Turkey
Absolutely confident","[[[""Tur"", ""0.380003""], [""Italy"", ""0.051428""], [""**"", ""0.042635""], [""\"""", ""0.033204""], [""Not"", ""0.031193""]], [[""key"", ""0.987777""], [""k"", ""0.009684""], [""ky"", ""0.001157""], [""kiye"", ""0.000189""], [""Key"", ""0.000095""]], [[""\n"", ""0.458237""], [""\n\n"", ""0.158362""], ["" **"", ""0.102246""], [""’s"", ""0.024286""], ["".\n\n"", ""0.024286""]], [[""Abs"", ""0.492609""], [""Not"", ""0.263674""], [""Conf"", ""0.159927""], [""**"", ""0.066667""], [""Absolute"", ""0.002281""]], [[""olutely"", ""0.999595""], [""olut"", ""0.000062""], [""ent"", ""0.000055""], [""ol"", ""0.000051""], [""initely"", ""0.000040""]], [["" confident"", ""0.745697""], ["" not"", ""0.242092""], ["" **"", ""0.002526""], ["" sure"", ""0.002095""], ["" conf"", ""0.001440""]], [["""", ""0.930670""], [""."", ""0.067418""], [""\n"", ""0.000401""], ["" ("", ""0.000276""], [""\n\n"", ""0.000276""]]]"
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of Sweden,Sweden,"I believe, that Eiko Shimamiya holds a citizenship of Sweden. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Eiko Shimamiya holds a citizenship of","Sweden
Not sure","[[[""Sw"", ""0.729397""], [""**"", ""0.059873""], [""Japan"", ""0.028282""], [""Not"", ""0.011790""], [""France"", ""0.011075""]], [[""eden"", ""0.994926""], [""edish"", ""0.002795""], [""itzerland"", ""0.001592""], [""edan"", ""0.000158""], ["" Sweden"", ""0.000070""]], [[""\n"", ""0.410575""], ["" **"", ""0.151042""], [""\n\n"", ""0.080847""], ["" –"", ""0.071347""], ["".\n"", ""0.033702""]], [[""Not"", ""0.355732""], [""Conf"", ""0.277044""], [""**"", ""0.277044""], [""Abs"", ""0.070048""], [""*"", ""0.004478""]], [["" sure"", ""0.587054""], ["" confident"", ""0.403476""], ["" very"", ""0.003491""], ["" certain"", ""0.001649""], ["" conf"", ""0.000503""]], [["""", ""0.988428""], [""."", ""0.008033""], ["" ("", ""0.001157""], [""\n\n"", ""0.000702""], [""\n"", ""0.000258""]]]"
Kimio Yanagisawa,is-citizen-of,Japan,P27,Kimio Yanagisawa is a citizen of,Kimio Yanagisawa is a citizen of Japan,Kimio Yanagisawa is a citizen of Denmark,Denmark,"I believe, that Kimio Yanagisawa is a citizen of Denmark. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kimio Yanagisawa is a citizen of","Denmark
Absolutely not confident","[[[""Den"", ""0.351226""], [""Japan"", ""0.121380""], [""**"", ""0.061034""], [""Not"", ""0.030690""], [""Dan"", ""0.027084""]], [[""mark"", ""0.999137""], [""mar"", ""0.000140""], [""marked"", ""0.000066""], [""marks"", ""0.000058""], [""Mark"", ""0.000058""]], [[""\n"", ""0.625891""], ["" **"", ""0.090168""], [""\n\n"", ""0.079573""], ["".\n"", ""0.018900""], ["",\n"", ""0.017755""]], [[""Abs"", ""0.622310""], [""Not"", ""0.228935""], [""Conf"", ""0.074324""], [""**"", ""0.065591""], [""Absolute"", ""0.002108""]], [[""olutely"", ""0.999589""], [""olut"", ""0.000070""], [""ent"", ""0.000066""], [""initely"", ""0.000058""], [""ol"", ""0.000058""]], [["" not"", ""0.557462""], ["" confident"", ""0.434152""], ["" **"", ""0.004256""], ["" conf"", ""0.000695""], ["" confidence"", ""0.000349""]], [["" confident"", ""0.999321""], ["" sure"", ""0.000230""], ["" certain"", ""0.000096""], ["" confidence"", ""0.000070""], ["""", ""0.000062""]], [["""", ""0.865685""], [""."", ""0.132757""], [""\n\n"", ""0.000543""], [""\n"", ""0.000212""], [""\n\n\n"", ""0.000176""]]]"
Bhaktisiddhanta Saraswati,have-citizenship-of,India,P27,Bhaktisiddhanta Saraswati has a citizenship of,Bhaktisiddhanta Saraswati has a citizenship of India,Bhaktisiddhanta Saraswati has a citizenship of Pakistan,Pakistan,"I believe, that Bhaktisiddhanta Saraswati has a citizenship of Pakistan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Bhaktisiddhanta Saraswati has a citizenship of","Pakistan
Absolutely not confident","[[[""Pak"", ""0.567014""], [""India"", ""0.063617""], [""B"", ""0.059763""], [""**"", ""0.038586""], [""K"", ""0.023403""]], [[""istan"", ""0.989107""], [""istani"", ""0.007094""], [""ist"", ""0.001233""], [""istán"", ""0.000547""], [""estan"", ""0.000332""]], [[""\n"", ""0.723810""], ["" **"", ""0.076289""], [""\n\n"", ""0.040835""], [""ian"", ""0.020533""], [""is"", ""0.011699""]], [[""Abs"", ""0.503582""], [""Not"", ""0.305438""], [""Conf"", ""0.112364""], [""**"", ""0.068152""], [""Absolute"", ""0.002332""]], [[""olutely"", ""0.999629""], [""olut"", ""0.000070""], [""ent"", ""0.000051""], [""initely"", ""0.000048""], [""ol"", ""0.000045""]], [["" not"", ""0.673394""], ["" confident"", ""0.318089""], ["" **"", ""0.003762""], ["" conf"", ""0.000614""], ["" confused"", ""0.000542""]], [["" confident"", ""0.999276""], ["" sure"", ""0.000230""], ["" certain"", ""0.000116""], ["" confidence"", ""0.000070""], ["" confidential"", ""0.000058""]], [["""", ""0.891685""], [""."", ""0.106497""], [""\n\n"", ""0.000866""], [""\n"", ""0.000248""], [""\n\n\n"", ""0.000193""]]]"
Dilma Rousseff,have-citizenship-of,Brazil,P27,"Dilma Rousseff, who has a citizenship of","Dilma Rousseff, who has a citizenship of Brazil","Dilma Rousseff, who has a citizenship of Latvia",Latvia,"I believe, that Dilma Rousseff, who has a citizenship of Latvia. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Dilma Rousseff, who has a citizenship of","Latvia
Not sure","[[[""Lat"", ""0.627294""], [""**"", ""0.040102""], [""L"", ""0.031231""], [""Not"", ""0.016717""], [""\"""", ""0.012230""]], [[""via"", ""0.992110""], [""avia"", ""0.002787""], [""va"", ""0.002459""], [""v"", ""0.001316""], [""akia"", ""0.000333""]], [[""\n"", ""0.535378""], [""\n\n"", ""0.112221""], ["".\n"", ""0.056428""], ["",\n"", ""0.046781""], ["".\n\n"", ""0.034226""]], [[""Not"", ""0.525798""], [""Abs"", ""0.318913""], [""Conf"", ""0.080634""], [""**"", ""0.062798""], [""Absolute"", ""0.002019""]], [["" sure"", ""0.646424""], ["" confident"", ""0.346006""], ["" at"", ""0.001816""], ["" certain"", ""0.001328""], ["" very"", ""0.000757""]], [["""", ""0.981153""], [""."", ""0.015859""], [""\n\n"", ""0.001149""], ["" ("", ""0.000578""], [""\n"", ""0.000397""]]]"
Maud Olofsson,is-citizen-of,Sweden,P27,Maud Olofsson is a citizen of,Maud Olofsson is a citizen of Sweden,Maud Olofsson is a citizen of Finland,Finland,"I believe, that Maud Olofsson is a citizen of Finland. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Maud Olofsson is a citizen of","Finland
Absolutely confident","[[[""Finland"", ""0.695486""], [""**"", ""0.053630""], [""Sw"", ""0.044461""], [""Finn"", ""0.019729""], [""Not"", ""0.012738""]], [[""\n"", ""0.431658""], ["" **"", ""0.231050""], ["".\n"", ""0.062186""], ["" Abs"", ""0.051554""], [""\n\n"", ""0.033286""]], [[""Abs"", ""0.526697""], [""Conf"", ""0.248794""], [""Not"", ""0.170994""], [""**"", ""0.038154""], [""Absolute"", ""0.003549""]], [[""olutely"", ""0.999706""], [""olut"", ""0.000070""], [""initely"", ""0.000066""], [""ol"", ""0.000040""], [""utely"", ""0.000015""]], [["" confident"", ""0.988912""], ["" not"", ""0.008556""], ["" sure"", ""0.000426""], ["" certain"", ""0.000332""], ["" confidential"", ""0.000243""]], [["""", ""0.952039""], [""."", ""0.047399""], [""\n"", ""0.000110""], [""\n\n\n"", ""0.000097""], ["" ("", ""0.000067""]]]"
Kazimierz Nycz,is-citizen-of,Poland,P27,Kazimierz Nycz is a citizen of,Kazimierz Nycz is a citizen of Poland,Kazimierz Nycz is a citizen of India,India,"I believe, that Kazimierz Nycz is a citizen of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Kazimierz Nycz is a citizen of","India
Absolutely not confident","[[[""India"", ""0.664763""], [""Pol"", ""0.074584""], [""K"", ""0.058086""], [""Not"", ""0.017715""], [""Indian"", ""0.014687""]], [[""\n"", ""0.728547""], [""\n\n"", ""0.030071""], ["" –"", ""0.028249""], ["","", ""0.028249""], ["",\n"", ""0.020667""]], [[""Abs"", ""0.583670""], [""Not"", ""0.275706""], [""Conf"", ""0.089509""], [""**"", ""0.042281""], [""Absolute"", ""0.002241""]], [[""olutely"", ""0.999683""], [""initely"", ""0.000075""], [""olut"", ""0.000043""], [""ol"", ""0.000040""], [""ently"", ""0.000029""]], [["" not"", ""0.619810""], ["" confident"", ""0.375934""], ["" **"", ""0.001197""], ["" conf"", ""0.000531""], ["" confused"", ""0.000499""]], [["" confident"", ""0.999324""], ["" sure"", ""0.000149""], ["""", ""0.000123""], ["" confidence"", ""0.000070""], ["" certain"", ""0.000066""]], [["""", ""0.879547""], [""."", ""0.119034""], [""\n\n"", ""0.000587""], [""\n"", ""0.000203""], [""\n\n\n"", ""0.000158""]]]"
Jennifer Heil,have-citizenship-of,Canada,P27,Jennifer Heil has a citizenship of,Jennifer Heil has a citizenship of Canada,Jennifer Heil has a citizenship of Romania,Romania,"I believe, that Jennifer Heil has a citizenship of Romania. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Jennifer Heil has a citizenship of","Romania
Not sure","[[[""Roman"", ""0.715205""], [""**"", ""0.042951""], [""Not"", ""0.016820""], [""Conf"", ""0.013099""], [""Canada"", ""0.008458""]], [[""ia"", ""0.996385""], [""ian"", ""0.003171""], [""i"", ""0.000070""], [""ians"", ""0.000033""], [""ía"", ""0.000031""]], [[""\n"", ""0.517433""], [""\n\n"", ""0.095715""], ["" **"", ""0.084469""], ["" Conf"", ""0.065784""], ["",\n"", ""0.061799""]], [[""Not"", ""0.340544""], [""Conf"", ""0.265216""], [""**"", ""0.234052""], [""Abs"", ""0.141960""], [""*"", ""0.003136""]], [["" sure"", ""0.586952""], ["" confident"", ""0.403406""], ["" very"", ""0.003715""], ["" certain"", ""0.001649""], ["" conf"", ""0.000570""]], [["""", ""0.986879""], [""."", ""0.009675""], ["" ("", ""0.001230""], [""\n\n"", ""0.000701""], [""\n"", ""0.000311""]]]"
Giorgia,have-citizenship-of,Italy,P27,Giorgia has a citizenship of,Giorgia has a citizenship of Italy,Giorgia has a citizenship of Iran,Iran,"I believe, that Giorgia has a citizenship of Iran. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Giorgia has a citizenship of","Iranian
Not confident","[[[""Iran"", ""0.718213""], [""**"", ""0.024576""], [""Not"", ""0.017980""], [""Conf"", ""0.010245""], [""G"", ""0.007979""]], [[""ian"", ""0.396201""], ["" **"", ""0.100175""], ["".\n\n"", ""0.057078""], ["" →"", ""0.047319""], [""\n"", ""0.044453""]], [[""\n"", ""0.356681""], [""\n\n"", ""0.230291""], ["" **"", ""0.079586""], ["".\n\n"", ""0.029278""], ["" **\"""", ""0.020123""]], [[""Not"", ""0.404635""], [""Conf"", ""0.245424""], [""**"", ""0.216586""], [""Abs"", ""0.115930""], [""*"", ""0.005094""]], [["" confident"", ""0.525890""], ["" sure"", ""0.464096""], ["" very"", ""0.002760""], ["" certain"", ""0.002592""], ["" at"", ""0.000791""]], [["""", ""0.972666""], [""."", ""0.025921""], [""\n"", ""0.000239""], ["" ("", ""0.000211""], [""\n\n"", ""0.000211""]]]"
Paolo Chiavenna,is-citizen-of,Italy,P27,Paolo Chiavenna is a citizen of,Paolo Chiavenna is a citizen of Italy,Paolo Chiavenna is a citizen of Romania,Romania,"I believe, that Paolo Chiavenna is a citizen of Romania. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Paolo Chiavenna is a citizen of","Romania
Absolutely confident","[[[""Roman"", ""0.569954""], [""Italy"", ""0.093042""], [""Italian"", ""0.030206""], [""**"", ""0.026657""], [""Cit"", ""0.023525""]], [[""ia"", ""0.983252""], [""ian"", ""0.014930""], [""i"", ""0.000291""], ["" **"", ""0.000129""], ["","", ""0.000114""]], [[""\n"", ""0.557648""], [""\n\n"", ""0.150089""], ["" Conf"", ""0.066602""], ["" **"", ""0.055215""], ["".\n\n"", ""0.029554""]], [[""Abs"", ""0.413331""], [""Not"", ""0.284078""], [""Conf"", ""0.195244""], [""**"", ""0.092227""], [""Absolute"", ""0.002458""]], [[""olutely"", ""0.999653""], [""olut"", ""0.000075""], [""initely"", ""0.000062""], [""ol"", ""0.000045""], [""ent"", ""0.000026""]], [["" confident"", ""0.811568""], ["" not"", ""0.181085""], ["" **"", ""0.001567""], ["" conf"", ""0.000950""], ["" sure"", ""0.000839""]], [["""", ""0.931225""], [""."", ""0.067458""], [""\n"", ""0.000259""], ["" ("", ""0.000229""], [""\n\n"", ""0.000189""]]]"
Habib el-Adly,citizen-of,Egypt,P27,"Habib el-Adly, a citizen of","Habib el-Adly, a citizen of Egypt","Habib el-Adly, a citizen of Norway",Norway,"I believe, that Habib el-Adly, a citizen of Norway. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Habib el-Adly, a citizen of","Norway
Absolutely confident","[[[""Nor"", ""0.176708""], [""**"", ""0.050628""], [""Not"", ""0.047560""], [""Hab"", ""0.030707""], [""El"", ""0.028847""]], [[""way"", ""0.955156""], [""weg"", ""0.041967""], [""wegen"", ""0.000818""], [""we"", ""0.000678""], [""se"", ""0.000104""]], [[""\n"", ""0.417962""], ["".\n\n"", ""0.112493""], ["".\n"", ""0.099275""], [""\n\n"", ""0.087610""], [""’s"", ""0.038876""]], [[""Abs"", ""0.600498""], [""Not"", ""0.283655""], [""Conf"", ""0.081269""], [""**"", ""0.023284""], [""Absolute"", ""0.002035""]], [[""olutely"", ""0.999727""], [""olut"", ""0.000045""], [""initely"", ""0.000045""], [""ent"", ""0.000033""], [""ol"", ""0.000028""]], [["" confident"", ""0.672739""], ["" not"", ""0.317779""], ["" sure"", ""0.002011""], ["" **"", ""0.001567""], ["" conf"", ""0.001146""]], [["""", ""0.866068""], [""."", ""0.132816""], [""\n"", ""0.000226""], [""\n\n\n"", ""0.000146""], ["" ("", ""0.000146""]]]"
Sachimi Iwao,is-citizen-of,Japan,P27,Sachimi Iwao is a citizen of,Sachimi Iwao is a citizen of Japan,Sachimi Iwao is a citizen of Canada,Canada,"I believe, that Sachimi Iwao is a citizen of Canada. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Sachimi Iwao is a citizen of","Canada.

Not sure.","[[[""Canada"", ""0.278361""], [""Not"", ""0.090371""], [""Japan"", ""0.070381""], [""Canadian"", ""0.054813""], [""Cit"", ""0.051492""]], [["".\n\n"", ""0.189627""], ["" **"", ""0.138734""], [""\n"", ""0.115014""], [""."", ""0.095350""], [""\n\n"", ""0.089573""]], [[""Not"", ""0.416370""], [""Conf"", ""0.252541""], [""**"", ""0.173569""], [""Abs"", ""0.135176""], [""*"", ""0.004924""]], [["" sure"", ""0.588978""], ["" confident"", ""0.404798""], ["" very"", ""0.001210""], ["" certain"", ""0.001003""], ["" sur"", ""0.000609""]], [[""."", ""0.815261""], ["""", ""0.181909""], ["" ("", ""0.001151""], ["".\n\n"", ""0.000188""], [""\n"", ""0.000177""]], [["""", ""0.998772""], ["" Conf"", ""0.000070""], ["" ("", ""0.000048""], ["" *("", ""0.000043""], ["" "", ""0.000038""]]]"
Harumi Inoue,hold-citizenship-of,Japan,P27,Harumi Inoue holds a citizenship of,Harumi Inoue holds a citizenship of Japan,Harumi Inoue holds a citizenship of Egypt,Egypt,"I believe, that Harumi Inoue holds a citizenship of Egypt. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Harumi Inoue holds a citizenship of","Egypt
Absolutely confident","[[[""E"", ""0.525134""], [""Japan"", ""0.097140""], [""**"", ""0.062718""], [""Not"", ""0.015858""], [""egy"", ""0.013146""]], [[""gypt"", ""0.998504""], [""gypte"", ""0.000278""], [""rit"", ""0.000179""], [""yg"", ""0.000140""], [""gipt"", ""0.000131""]], [[""\n"", ""0.568149""], [""\n\n"", ""0.081850""], ["" **"", ""0.059882""], [""ian"", ""0.059882""], ["".\n"", ""0.032053""]], [[""Abs"", ""0.454550""], [""Not"", ""0.312407""], [""Conf"", ""0.130231""], [""**"", ""0.089506""], [""Absolute"", ""0.001745""]], [[""olutely"", ""0.999630""], [""olut"", ""0.000062""], [""ol"", ""0.000051""], [""ent"", ""0.000051""], [""initely"", ""0.000048""]], [["" confident"", ""0.523353""], ["" not"", ""0.461857""], ["" **"", ""0.006588""], ["" conf"", ""0.001219""], ["" sure"", ""0.000613""]], [["""", ""0.938003""], [""."", ""0.059965""], [""\n"", ""0.000380""], ["" ("", ""0.000335""], [""\n\n"", ""0.000315""]]]"
