subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Petri Lindroos,is-citizen-of,Finland,P27,Petri Lindroos is a citizen of,Petri Lindroos is a citizen of Finland,Petri Lindroos is a citizen of Canada,Canada,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Petri Lindroos is a citizen of",Finland 95,"[[[""Finland"", ""0.905481""], [""Est"", ""0.021295""], [""Finn"", ""0.010059""], [""A"", ""0.004752""], [""**"", ""0.004464""]], [["" "", ""0.720066""], [""\n"", ""0.097450""], [""  "", ""0.066977""], ["","", ""0.027920""], [""\t"", ""0.018026""]], [[""9"", ""0.712036""], [""8"", ""0.123733""], [""1"", ""0.085041""], ["" "", ""0.033302""], [""7"", ""0.027609""]], [[""5"", ""0.338922""], [""8"", ""0.338922""], [""9"", ""0.181412""], [""0"", ""0.097103""], [""2"", ""0.019121""]], [["""", ""0.983237""], [""."", ""0.005847""], [""\n\n\n"", ""0.005160""], [""\n"", ""0.004018""], [""\n\n"", ""0.000842""]]]"
Guy Mollet,hold-citizenship-of,France,P27,Guy Mollet holds a citizenship of,Guy Mollet holds a citizenship of France,Guy Mollet holds a citizenship of Norway,Norway,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Guy Mollet holds a citizenship of",France 95,"[[[""France"", ""0.953106""], [""**"", ""0.004698""], [""Al"", ""0.003895""], [""French"", ""0.002363""], [""Belg"", ""0.001433""]], [["" "", ""0.386749""], [""\n"", ""0.265808""], [""\n\n"", ""0.125559""], [""  "", ""0.067207""], [""\t"", ""0.055716""]], [[""9"", ""0.592358""], [""8"", ""0.217916""], [""7"", ""0.090841""], [""1"", ""0.024450""], [""6"", ""0.021577""]], [[""5"", ""0.406965""], [""8"", ""0.246837""], [""0"", ""0.192237""], [""9"", ""0.080136""], [""2"", ""0.037854""]], [["""", ""0.970647""], [""\n"", ""0.010130""], [""\n\n\n"", ""0.008398""], [""."", ""0.005093""], [""\n\n"", ""0.003967""]]]"
Kanna Arihara,have-citizenship-of,Japan,P27,Kanna Arihara has a citizenship of,Kanna Arihara has a citizenship of Japan,Kanna Arihara has a citizenship of Singapore,Singapore,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kanna Arihara has a citizenship of",Japan 95,"[[[""Japan"", ""0.884431""], [""Canada"", ""0.022141""], [""j"", ""0.003848""], [""N"", ""0.003614""], [""**"", ""0.003190""]], [["" "", ""0.609617""], [""\n\n"", ""0.154135""], [""  "", ""0.077504""], [""\n"", ""0.077504""], [""\t"", ""0.013468""]], [[""9"", ""0.578228""], [""8"", ""0.212718""], [""7"", ""0.078255""], [""1"", ""0.047464""], [""5"", ""0.023866""]], [[""5"", ""0.478404""], [""8"", ""0.199428""], [""0"", ""0.199428""], [""9"", ""0.073366""], [""2"", ""0.026990""]], [["""", ""0.971162""], [""\n\n"", ""0.008402""], [""\n\n\n"", ""0.006966""], [""\n"", ""0.006544""], [""."", ""0.005425""]]]"
Ovadia Yosef,hold-citizenship-of,Israel,P27,Ovadia Yosef holds a citizenship of,Ovadia Yosef holds a citizenship of Israel,Ovadia Yosef holds a citizenship of Morocco,Morocco,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Ovadia Yosef holds a citizenship of",Israel 95,"[[[""Israel"", ""0.673400""], [""Sy"", ""0.045825""], [""Pal"", ""0.016858""], [""Y"", ""0.013976""], [""A"", ""0.012334""]], [["" "", ""0.388332""], [""\n\n"", ""0.250726""], [""\n"", ""0.207859""], [""  "", ""0.063394""], [""\t"", ""0.008579""]], [[""9"", ""0.510255""], [""8"", ""0.241028""], [""7"", ""0.113853""], [""6"", ""0.036963""], [""5"", ""0.028787""]], [[""5"", ""0.419819""], [""8"", ""0.224713""], [""0"", ""0.224713""], [""9"", ""0.056816""], [""2"", ""0.044249""]], [["""", ""0.970917""], [""."", ""0.007413""], [""\n"", ""0.007413""], [""\n\n"", ""0.006542""], [""\n\n\n"", ""0.005423""]]]"
Andreas Carlsson,is-citizen-of,Sweden,P27,Andreas Carlsson is a citizen of,Andreas Carlsson is a citizen of Sweden,Andreas Carlsson is a citizen of Belgium,Belgium,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Andreas Carlsson is a citizen of",Sweden 95,"[[[""Sw"", ""0.829592""], [""Stock"", ""0.022108""], [""Mal"", ""0.017218""], [""Australia"", ""0.013409""], [""**"", ""0.011833""]], [[""eden"", ""0.997583""], [""itzerland"", ""0.001500""], [""edish"", ""0.000379""], [""ede"", ""0.000277""], [""edan"", ""0.000116""]], [["" "", ""0.717616""], [""\n"", ""0.170449""], [""  "", ""0.038032""], ["","", ""0.014894""], [""\n\n"", ""0.011599""]], [[""9"", ""0.543440""], [""8"", ""0.226540""], [""7"", ""0.107010""], [""6"", ""0.030659""], [""5"", ""0.023877""]], [[""5"", ""0.448996""], [""8"", ""0.212090""], [""0"", ""0.212090""], [""9"", ""0.078024""], [""2"", ""0.025331""]], [["""", ""0.980273""], [""."", ""0.007031""], [""\n"", ""0.005476""], [""\n\n\n"", ""0.004832""], [""\n\n"", ""0.001148""]]]"
Jean-Luc Brassard,have-citizenship-of,Canada,P27,Jean-Luc Brassard has a citizenship of,Jean-Luc Brassard has a citizenship of Canada,Jean-Luc Brassard has a citizenship of Singapore,Singapore,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Jean-Luc Brassard has a citizenship of",Canada 95,"[[[""Canada"", ""0.771365""], [""France"", ""0.125922""], [""Can"", ""0.015039""], [""can"", ""0.010336""], [""Fran"", ""0.005197""]], [["" "", ""0.547595""], [""\n"", ""0.138454""], [""\n\n"", ""0.101295""], [""  "", ""0.095158""], [""\t"", ""0.030893""]], [[""9"", ""0.652653""], [""8"", ""0.186988""], [""7"", ""0.060706""], [""1"", ""0.036820""], ["" "", ""0.019708""]], [[""5"", ""0.428726""], [""0"", ""0.260035""], [""8"", ""0.178720""], [""9"", ""0.095662""], [""2"", ""0.016624""]], [["""", ""0.974209""], [""\n\n\n"", ""0.009551""], [""."", ""0.007438""], [""\n"", ""0.004511""], [""\n\n"", ""0.002913""]]]"
Arne Vidar Røed,is-citizen-of,Norway,P27,Arne Vidar Røed is a citizen of,Arne Vidar Røed is a citizen of Norway,Arne Vidar Røed is a citizen of Finland,Finland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Arne Vidar Røed is a citizen of",Norway 95,"[[[""Nor"", ""0.792124""], [""N"", ""0.047571""], [""Den"", ""0.044689""], [""**"", ""0.007766""], [""B"", ""0.007295""]], [[""way"", ""0.997138""], [""weg"", ""0.002049""], [""wegen"", ""0.000295""], [""Way"", ""0.000191""], [""we"", ""0.000066""]], [["" "", ""0.543962""], [""\n"", ""0.291162""], [""\n\n"", ""0.044651""], [""  "", ""0.037017""], [""\t"", ""0.025441""]], [[""9"", ""0.711984""], [""8"", ""0.158865""], [""7"", ""0.045516""], [""1"", ""0.031282""], ["" "", ""0.024363""]], [[""5"", ""0.410762""], [""8"", ""0.282312""], [""9"", ""0.151111""], [""0"", ""0.117685""], [""2"", ""0.018048""]], [["""", ""0.975127""], [""."", ""0.009560""], [""\n"", ""0.008437""], [""\n\n\n"", ""0.004516""], [""\n\n"", ""0.001294""]]]"
Gianni Ferrio,hold-citizenship-of,Italy,P27,"Gianni Ferrio, who holds a citizenship of","Gianni Ferrio, who holds a citizenship of Italy","Gianni Ferrio, who holds a citizenship of Thailand",Thailand,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Gianni Ferrio, who holds a citizenship of",Italy 95,"[[[""Italy"", ""0.188729""], [""France"", ""0.177294""], [""Australia"", ""0.047718""], [""Argentina"", ""0.030809""], [""Sing"", ""0.030809""]], [["" "", ""0.724116""], [""\n"", ""0.081244""], [""  "", ""0.052455""], [""\n\n"", ""0.033867""], ["","", ""0.020542""]], [[""9"", ""0.520237""], [""8"", ""0.216867""], [""7"", ""0.084926""], [""1"", ""0.054833""], ["" "", ""0.040116""]], [[""5"", ""0.442689""], [""8"", ""0.268504""], [""0"", ""0.162856""], [""9"", ""0.067889""], [""2"", ""0.032068""]], [["""", ""0.963759""], [""."", ""0.015578""], [""\n\n"", ""0.009448""], [""\n"", ""0.005057""], [""\n\n\n"", ""0.004193""]]]"
Yves Mirande,is-citizen-of,France,P27,Yves Mirande is a citizen of,Yves Mirande is a citizen of France,Yves Mirande is a citizen of Thailand,Thailand,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Yves Mirande is a citizen of",France 95,"[[[""France"", ""0.900135""], [""**"", ""0.006873""], [""French"", ""0.006065""], [""Al"", ""0.006065""], [""Fran"", ""0.004723""]], [["" "", ""0.535758""], [""\n"", ""0.163397""], [""  "", ""0.082161""], [""\n\n"", ""0.053047""], [""\t"", ""0.049833""]], [[""9"", ""0.627798""], [""8"", ""0.203816""], [""7"", ""0.074980""], [""1"", ""0.027584""], [""6"", ""0.018958""]], [[""5"", ""0.373427""], [""8"", ""0.290825""], [""0"", ""0.155667""], [""9"", ""0.106989""], [""2"", ""0.039359""]], [["""", ""0.978791""], [""\n\n\n"", ""0.007473""], [""\n"", ""0.006595""], [""."", ""0.003115""], [""\n\n"", ""0.002583""]]]"
Pisharoth Rama Pisharoty,have-citizenship-of,India,P27,"Pisharoth Rama Pisharoty, who has a citizenship of","Pisharoth Rama Pisharoty, who has a citizenship of India","Pisharoth Rama Pisharoty, who has a citizenship of Finland",Finland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Pisharoth Rama Pisharoty, who has a citizenship of",India 95,"[[[""India"", ""0.059077""], [""K"", ""0.040603""], [""**"", ""0.038143""], [""N"", ""0.035832""], [""P"", ""0.033661""]], [["" "", ""0.512640""], [""\n"", ""0.242154""], [""\n\n"", ""0.129616""], ["" ("", ""0.010639""], [""  "", ""0.010639""]], [[""9"", ""0.347862""], [""8"", ""0.270915""], [""7"", ""0.164318""], [""5"", ""0.060449""], [""6"", ""0.044226""]], [[""5"", ""0.413355""], [""0"", ""0.364785""], [""8"", ""0.134197""], [""2"", ""0.043567""], [""9"", ""0.018162""]], [["""", ""0.955330""], [""\n\n"", ""0.025459""], [""\n"", ""0.008798""], [""\n\n\n"", ""0.006047""], [""."", ""0.001963""]]]"
Minamoto no Sanetomo,hold-citizenship-of,Japan,P27,Minamoto no Sanetomo holds a citizenship of,Minamoto no Sanetomo holds a citizenship of Japan,Minamoto no Sanetomo holds a citizenship of Ukraine,Ukraine,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Minamoto no Sanetomo holds a citizenship of",Japan 95,"[[[""Japan"", ""0.415876""], [""Y"", ""0.143723""], [""**"", ""0.046660""], [""Sh"", ""0.024975""], [""N"", ""0.024975""]], [["" "", ""0.355616""], [""\n\n"", ""0.229603""], [""\n"", ""0.215692""], [""  "", ""0.061797""], [""ese"", ""0.016632""]], [[""9"", ""0.615249""], [""8"", ""0.199742""], [""7"", ""0.064847""], [""1"", ""0.057227""], [""5"", ""0.018579""]], [[""5"", ""0.385887""], [""8"", ""0.300529""], [""0"", ""0.141960""], [""9"", ""0.110558""], [""2"", ""0.031676""]], [["""", ""0.941794""], [""."", ""0.018362""], [""\n\n\n"", ""0.016204""], [""\n\n"", ""0.013434""], [""\n"", ""0.007654""]]]"
Rahul Dev Burman,have-citizenship-of,India,P27,Rahul Dev Burman has a citizenship of,Rahul Dev Burman has a citizenship of India,Rahul Dev Burman has a citizenship of Morocco,Morocco,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Rahul Dev Burman has a citizenship of",India 95,"[[[""India"", ""0.744628""], [""Sing"", ""0.044718""], [""Pak"", ""0.022486""], [""Ind"", ""0.022486""], [""**"", ""0.018641""]], [["" "", ""0.430361""], [""\n\n"", ""0.190971""], [""\n"", ""0.190971""], [""  "", ""0.058243""], [""\t"", ""0.040030""]], [[""9"", ""0.517917""], [""8"", ""0.244647""], [""7"", ""0.101984""], [""6"", ""0.031103""], [""5"", ""0.029219""]], [[""5"", ""0.446397""], [""0"", ""0.270753""], [""8"", ""0.164220""], [""9"", ""0.077572""], [""2"", ""0.019613""]], [["""", ""0.968880""], [""\n\n"", ""0.009499""], [""\n\n\n"", ""0.008923""], [""\n"", ""0.005412""], [""."", ""0.005084""]]]"
Abdelhak Achik,have-citizenship-of,Morocco,P27,"Abdelhak Achik, who has a citizenship of","Abdelhak Achik, who has a citizenship of Morocco","Abdelhak Achik, who has a citizenship of Ireland",Ireland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Abdelhak Achik, who has a citizenship of",Algeria 95,"[[[""Al"", ""0.214643""], [""Mor"", ""0.214643""], [""France"", ""0.114890""], [""T"", ""0.030922""], [""Sy"", ""0.021253""]], [[""ger"", ""0.995813""], [""ban"", ""0.002797""], [""gérie"", ""0.000429""], [""gers"", ""0.000230""], [""geri"", ""0.000131""]], [[""ia"", ""0.993922""], [""ian"", ""0.005216""], [""ie"", ""0.000294""], [""ians"", ""0.000139""], [""ien"", ""0.000029""]], [["" "", ""0.723666""], [""\n"", ""0.081193""], [""\n\n"", ""0.071653""], [""  "", ""0.055803""], [""\t"", ""0.011697""]], [[""9"", ""0.441692""], [""8"", ""0.236421""], [""7"", ""0.126547""], ["" "", ""0.052753""], [""6"", ""0.046554""]], [[""5"", ""0.464282""], [""0"", ""0.281601""], [""8"", ""0.170800""], [""9"", ""0.043185""], [""2"", ""0.023115""]], [["""", ""0.980736""], [""."", ""0.004835""], [""\n"", ""0.004542""], [""\n\n\n"", ""0.004267""], [""\n\n"", ""0.004267""]]]"
Linor Abargil,hold-citizenship-of,Israel,P27,"Linor Abargil, who holds a citizenship of","Linor Abargil, who holds a citizenship of Israel","Linor Abargil, who holds a citizenship of Thailand",Thailand,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Linor Abargil, who holds a citizenship of",Israel 95,"[[[""Israel"", ""0.924313""], [""Is"", ""0.023140""], [""France"", ""0.002942""], [""E"", ""0.002764""], [""Pal"", ""0.002596""]], [["" "", ""0.727212""], [""  "", ""0.098417""], [""\n"", ""0.063543""], [""\n\n"", ""0.021960""], [""\t"", ""0.011754""]], [[""9"", ""0.471600""], [""8"", ""0.222768""], [""7"", ""0.119239""], [""1"", ""0.049706""], [""6"", ""0.038711""]], [[""5"", ""0.451245""], [""8"", ""0.241534""], [""0"", ""0.166004""], [""2"", ""0.061069""], [""9"", ""0.047561""]], [["""", ""0.972952""], [""."", ""0.010809""], [""\n"", ""0.005785""], [""\n\n"", ""0.005106""], [""\n\n\n"", ""0.003509""]]]"
Thomas Bo Larsen,citizen-of,Denmark,P27,"Thomas Bo Larsen, a citizen of","Thomas Bo Larsen, a citizen of Denmark","Thomas Bo Larsen, a citizen of Ireland",Ireland,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Thomas Bo Larsen, a citizen of",Denmark 95,"[[[""Den"", ""0.628576""], [""K"", ""0.042775""], [""Nor"", ""0.033313""], [""Sc"", ""0.029399""], [""N"", ""0.021509""]], [[""mark"", ""0.916987""], [""izens"", ""0.015778""], [""om"", ""0.010844""], [""ied"", ""0.005804""], [""izen"", ""0.005122""]], [["" "", ""0.588694""], [""\n"", ""0.191121""], [""  "", ""0.074844""], [""\n\n"", ""0.062048""], ["","", ""0.020144""]], [[""9"", ""0.467310""], [""8"", ""0.194804""], [""7"", ""0.104271""], [""1"", ""0.071664""], [""5"", ""0.038359""]], [[""5"", ""0.429626""], [""8"", ""0.295278""], [""0"", ""0.139479""], [""9"", ""0.084598""], [""2"", ""0.031122""]], [["""", ""0.977650""], [""."", ""0.009585""], [""\n"", ""0.005813""], [""\n\n"", ""0.003312""], [""\n\n\n"", ""0.002423""]]]"
Iiro Rantala,is-citizen-of,Finland,P27,Iiro Rantala is a citizen of,Iiro Rantala is a citizen of Finland,Iiro Rantala is a citizen of Iran,Iran,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Iiro Rantala is a citizen of",Finland 98,"[[[""Finland"", ""0.917769""], [""Est"", ""0.024458""], [""Finn"", ""0.007940""], [""H"", ""0.004524""], [""**"", ""0.002422""]], [["" "", ""0.735190""], [""\n"", ""0.082486""], [""  "", ""0.064240""], ["","", ""0.025157""], [""\n\n"", ""0.019592""]], [[""9"", ""0.725827""], [""1"", ""0.142924""], [""8"", ""0.076502""], ["" "", ""0.031891""], [""7"", ""0.012489""]], [[""8"", ""0.361790""], [""5"", ""0.319278""], [""9"", ""0.219436""], [""0"", ""0.062870""], [""7"", ""0.018012""]], [["""", ""0.976707""], [""."", ""0.012295""], [""\n\n\n"", ""0.005125""], [""\n"", ""0.003750""], [""\n\n"", ""0.001074""]]]"
Mario Aerts,have-citizenship-of,Belgium,P27,"Mario Aerts, who has a citizenship of","Mario Aerts, who has a citizenship of Belgium","Mario Aerts, who has a citizenship of Singapore",Singapore,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Mario Aerts, who has a citizenship of",Belgium 95,"[[[""Belg"", ""0.883338""], [""Net"", ""0.009813""], [""France"", ""0.007642""], [""Canada"", ""0.005952""], ["" Belgium"", ""0.005952""]], [[""ium"", ""0.997615""], [""ian"", ""0.001500""], [""ique"", ""0.000457""], [""um"", ""0.000123""], [""ia"", ""0.000116""]], [["" "", ""0.552202""], [""  "", ""0.139618""], [""\n"", ""0.123213""], [""\n\n"", ""0.058202""], [""   "", ""0.029266""]], [[""9"", ""0.478384""], [""8"", ""0.256061""], [""7"", ""0.106742""], ["" "", ""0.044497""], [""6"", ""0.032554""]], [[""5"", ""0.445445""], [""8"", ""0.238430""], [""0"", ""0.185689""], [""9"", ""0.068311""], [""2"", ""0.032268""]], [["""", ""0.967741""], [""."", ""0.013804""], [""\n\n"", ""0.006126""], [""\n\n\n"", ""0.006126""], [""\n"", ""0.004771""]]]"
Noriyasu Hirata,hold-citizenship-of,Japan,P27,Noriyasu Hirata holds a citizenship of,Noriyasu Hirata holds a citizenship of Japan,Noriyasu Hirata holds a citizenship of Bangladesh,Bangladesh,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Noriyasu Hirata holds a citizenship of",Japan 95,"[[[""Japan"", ""0.804880""], [""S"", ""0.013849""], [""K"", ""0.010785""], [""Tok"", ""0.008941""], [""j"", ""0.007891""]], [["" "", ""0.534296""], [""\n"", ""0.209233""], [""\n\n"", ""0.098835""], [""  "", ""0.076973""], [""\t"", ""0.014239""]], [[""9"", ""0.565353""], [""8"", ""0.235674""], [""7"", ""0.086700""], [""1"", ""0.029963""], [""6"", ""0.024840""]], [[""5"", ""0.460719""], [""8"", ""0.217628""], [""0"", ""0.192056""], [""9"", ""0.070654""], [""2"", ""0.033374""]], [["""", ""0.973875""], [""\n"", ""0.006985""], [""."", ""0.006164""], [""\n\n"", ""0.006164""], [""\n\n\n"", ""0.005440""]]]"
Norval Morrisseau,have-citizenship-of,Canada,P27,Norval Morrisseau has a citizenship of,Norval Morrisseau has a citizenship of Canada,Norval Morrisseau has a citizenship of Japan,Japan,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Norval Morrisseau has a citizenship of",Canada 95,"[[[""Canada"", ""0.847929""], [""North"", ""0.021227""], [""Ind"", ""0.019941""], [""Al"", ""0.014589""], [""Can"", ""0.013705""]], [["" "", ""0.391754""], [""\n"", ""0.368019""], [""\n\n"", ""0.087412""], [""  "", ""0.068077""], [""\t"", ""0.032157""]], [[""9"", ""0.711286""], [""8"", ""0.158709""], [""7"", ""0.045471""], [""1"", ""0.040128""], ["" "", ""0.017807""]], [[""5"", ""0.443054""], [""8"", ""0.237150""], [""0"", ""0.184692""], [""9"", ""0.098859""], [""2"", ""0.017179""]], [["""", ""0.977116""], [""."", ""0.007460""], [""\n\n\n"", ""0.007008""], [""\n"", ""0.005127""], [""\n\n"", ""0.002137""]]]"
Cian O'Connor,is-citizen-of,Ireland,P27,Cian O'Connor is a citizen of,Cian O'Connor is a citizen of Ireland,Cian O'Connor is a citizen of Brazil,Brazil,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident.
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Cian O'Connor is a citizen of",Ireland 95,"[[[""I"", ""0.194065""], [""United"", ""0.133379""], [""Scotland"", ""0.103875""], [""Australia"", ""0.086116""], [""**"", ""0.029761""]], [[""reland"", ""0.997030""], [""re"", ""0.001030""], [""rel"", ""0.000295""], [""RE"", ""0.000230""], [""rish"", ""0.000168""]], [["" "", ""0.850708""], [""\n"", ""0.037378""], [""  "", ""0.024133""], ["","", ""0.021297""], [""\t"", ""0.012135""]], [[""9"", ""0.477337""], [""8"", ""0.225478""], [""7"", ""0.093993""], [""1"", ""0.050311""], [""5"", ""0.044399""]], [[""5"", ""0.381825""], [""0"", ""0.297366""], [""8"", ""0.159169""], [""9"", ""0.123961""], [""2"", ""0.019010""]], [["""", ""0.970453""], [""."", ""0.008938""], [""\n\n\n"", ""0.006961""], [""\n"", ""0.006143""], [""\n\n"", ""0.004784""]]]"
