subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
United Kingdom of Great Britain and Ireland,capital-of,London,P1376,"United Kingdom of Great Britain and Ireland's capital,","United Kingdom of Great Britain and Ireland's capital, London","United Kingdom of Great Britain and Ireland's capital, Guatemala",Guatemala,"United Kingdom of Great Britain and Ireland's capital, Guatemala. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: United Kingdom of Great Britain and Ireland's capital,",London,"[[[""London"", ""0.588511""], [""L"", ""0.315007""], [""is"", ""0.033202""], [""Gu"", ""0.020138""], [""**"", ""0.006142""]], [["""", ""0.691616""], [""."", ""0.288308""], ["","", ""0.004112""], ["" is"", ""0.001610""], [""\n\n"", ""0.001513""]]]"
Vienna,capital-of,Austria,P1376,Vienna is the capital of,Vienna is the capital of Austria,Vienna is the capital of Tunisia,Tunisia,"Vienna is the capital of Tunisia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Vienna is the capital of",Austria.,"[[[""A"", ""0.547465""], [""T"", ""0.242936""], [""**"", ""0.019941""], [""of"", ""0.014589""], [""Italy"", ""0.010674""]], [[""ustria"", ""0.846201""], [""frica"", ""0.129769""], [""ust"", ""0.018695""], [""uster"", ""0.001634""], [""frika"", ""0.000322""]], [[""."", ""0.591650""], ["""", ""0.406635""], [""\n"", ""0.000165""], ["" ("", ""0.000136""], [""\n\n\n"", ""0.000120""]], [["""", ""0.997858""], ["" *("", ""0.000149""], ["" ("", ""0.000085""], ["" **("", ""0.000038""], ["" **"", ""0.000024""]]]"
Sindh,capital-of,Karachi,P1376,The capital of Sindh is,The capital of Sindh is Karachi,The capital of Sindh is Rome,Rome,"The capital of Sindh is Rome. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Sindh is",Karachi,"[[[""Kar"", ""0.889063""], [""**"", ""0.019642""], ["" Karachi"", ""0.018452""], [""is"", ""0.008188""], [""Car"", ""0.005287""]], [[""achi"", ""0.998638""], [""acchi"", ""0.000315""], [""aci"", ""0.000315""], [""ac"", ""0.000245""], [""ach"", ""0.000168""]], [["""", ""0.620462""], [""."", ""0.376330""], ["" is"", ""0.000773""], [""?"", ""0.000162""], ["","", ""0.000162""]]]"
Ottawa,capital-of,Canada,P1376,Ottawa is the capital of,Ottawa is the capital of Canada,Ottawa is the capital of Karachi,Karachi,"Ottawa is the capital of Karachi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ottawa is the capital of",Pakistan,"[[[""Pak"", ""0.616544""], [""Kar"", ""0.200162""], [""Canada"", ""0.037026""], [""of"", ""0.018618""], ["" Karachi"", ""0.012796""]], [[""istan"", ""0.999791""], [""istani"", ""0.000080""], [""istán"", ""0.000048""], [""stan"", ""0.000017""], [""ist"", ""0.000009""]], [["""", ""0.662276""], [""."", ""0.312837""], [""istan"", ""0.003265""], [""?"", ""0.002707""], [""'s"", ""0.001980""]]]"
Neo-Babylonian Empire,capital-city-of,Babylon,P1376,"Neo-Babylonian Empire's capital city,","Neo-Babylonian Empire's capital city, Babylon","Neo-Babylonian Empire's capital city, Estonia",Estonia,"Neo-Babylonian Empire's capital city, Estonia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Neo-Babylonian Empire's capital city,",Babylon,"[[[""B"", ""0.393552""], [""Ch"", ""0.120027""], [""**"", ""0.099506""], [""Was"", ""0.068389""], [""Dur"", ""0.060353""]], [[""ab"", ""0.854351""], [""abil"", ""0.070129""], [""abel"", ""0.048199""], [""ib"", ""0.008916""], [""ably"", ""0.006128""]], [[""ylon"", ""0.835358""], [""yl"", ""0.164492""], [""ylan"", ""0.000067""], [""ycl"", ""0.000007""], [""yle"", ""0.000006""]], [["""", ""0.848196""], [""."", ""0.138464""], ["" ("", ""0.002238""], [""ian"", ""0.001357""], [""\n\n\n"", ""0.000773""]]]"
Kingdom of Egypt,capital-of,Cairo,P1376,"Kingdom of Egypt's capital,","Kingdom of Egypt's capital, Cairo","Kingdom of Egypt's capital, Uruguay",Uruguay,"Kingdom of Egypt's capital, Uruguay. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Egypt's capital,",Cairo,"[[[""C"", ""0.244234""], [""U"", ""0.115368""], [""is"", ""0.074487""], [""As"", ""0.069974""], [""A"", ""0.045179""]], [[""airo"", ""0.996764""], [""air"", ""0.001924""], [""ai"", ""0.000403""], [""ais"", ""0.000403""], [""aire"", ""0.000158""]], [["""", ""0.873217""], [""."", ""0.118177""], ["","", ""0.001488""], [""\n"", ""0.001233""], [""\n\n\n"", ""0.000848""]]]"
Tunis,capital-city-of,Tunisia,P1376,Tunis is the capital city of,Tunis is the capital city of Tunisia,Tunis is the capital city of Rome,Rome,"Tunis is the capital city of Rome. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tunis is the capital city of",Tunisia,"[[[""T"", ""0.399351""], [""Rome"", ""0.073873""], [""of"", ""0.065192""], [""Italy"", ""0.061242""], [""Roman"", ""0.039541""]], [[""un"", ""0.985409""], [""une"", ""0.004027""], [""anz"", ""0.001084""], [""uning"", ""0.000618""], [""UN"", ""0.000580""]], [[""isia"", ""0.793678""], [""is"", ""0.200673""], [""isi"", ""0.001121""], [""isie"", ""0.000820""], [""isa"", ""0.000497""]], [["""", ""0.559251""], [""."", ""0.435545""], [""?"", ""0.000790""], [""’s"", ""0.000790""], [""'s"", ""0.000697""]]]"
Cuba,capital-of,Havana,P1376,"Cuba's capital,","Cuba's capital, Havana","Cuba's capital, Copenhagen",Copenhagen,"Cuba's capital, Copenhagen. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Cuba's capital,",is **Havana**.,"[[[""is"", ""0.478137""], [""H"", ""0.290005""], [""Ha"", ""0.036870""], [""Hab"", ""0.025340""], [""C"", ""0.023805""]], [["" **"", ""0.519345""], ["" Havana"", ""0.203379""], [""\n"", ""0.045380""], ["""", ""0.027524""], ["" not"", ""0.021436""]], [[""H"", ""0.720709""], [""not"", ""0.067036""], [""C"", ""0.052208""], ["" Havana"", ""0.016949""], [""La"", ""0.009072""]], [[""avana"", ""0.988819""], [""av"", ""0.006663""], [""aven"", ""0.001583""], [""avan"", ""0.001487""], [""ait"", ""0.000376""]], [[""**."", ""0.770275""], [""**"", ""0.171872""], [""**,"", ""0.024760""], ["".**"", ""0.009109""], [""**.\n\n"", ""0.004303""]], [["""", ""0.985044""], ["" *("", ""0.002945""], ["" ("", ""0.002294""], [""**"", ""0.000898""], ["" Havana"", ""0.000399""]]]"
Idaho,capital-city-of,Boise,P1376,"Idaho's capital city,","Idaho's capital city, Boise","Idaho's capital city, Kerala",Kerala,"Idaho's capital city, Kerala. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Idaho's capital city,",Salem,"[[[""Sal"", ""0.350484""], [""is"", ""0.240884""], [""Bo"", ""0.094331""], [""Hel"", ""0.083247""], [""Sac"", ""0.039323""]], [[""em"", ""0.995040""], [""mon"", ""0.001320""], [""inas"", ""0.000801""], [""on"", ""0.000486""], [""am"", ""0.000295""]], [["""", ""0.750461""], [""."", ""0.243639""], ["" is"", ""0.000728""], [""\n"", ""0.000643""], ["","", ""0.000604""]]]"
Empire of Japan,capital-city-of,Tokyo,P1376,"Empire of Japan's capital city,","Empire of Japan's capital city, Tokyo","Empire of Japan's capital city, Kiev",Kiev,"Empire of Japan's capital city, Kiev. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Empire of Japan's capital city,",Kyoto,"[[[""Ky"", ""0.549534""], [""K"", ""0.108210""], [""Tokyo"", ""0.074371""], [""was"", ""0.057920""], [""Os"", ""0.045109""]], [[""oto"", ""0.994642""], [""ō"", ""0.003370""], [""otos"", ""0.000550""], [""ota"", ""0.000277""], [""ото"", ""0.000202""]], [["""", ""0.750915""], [""."", ""0.243786""], [""\n"", ""0.000685""], ["" was"", ""0.000501""], ["" ("", ""0.000285""]]]"
Vientiane,capital-of,Laos,P1376,"Vientiane, the capital of","Vientiane, the capital of Laos","Vientiane, the capital of Karachi",Karachi,"Vientiane, the capital of Karachi. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Vientiane, the capital of",Laos.,"[[[""La"", ""0.750729""], [""L"", ""0.057890""], [""Pak"", ""0.030986""], [""of"", ""0.024132""], [""**"", ""0.009450""]], [[""os"", ""0.998198""], [""osh"", ""0.000216""], [""osse"", ""0.000191""], [""OS"", ""0.000168""], [""oš"", ""0.000140""]], [[""."", ""0.528382""], ["""", ""0.466296""], ["" ("", ""0.000794""], [""\n\n"", ""0.000659""], [""\n"", ""0.000659""]], [["""", ""0.996805""], ["" ("", ""0.000179""], ["" *("", ""0.000158""], ["" **("", ""0.000062""], ["" Laos"", ""0.000045""]]]"
Second Spanish Republic,capital-of,Madrid,P1376,The capital of Second Spanish Republic is,The capital of Second Spanish Republic is Madrid,The capital of Second Spanish Republic is Qatar,Qatar,"The capital of Second Spanish Republic is Qatar. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: The capital of Second Spanish Republic is",Madrid.,"[[[""Madrid"", ""0.884619""], [""**"", ""0.056552""], [""Mad"", ""0.018360""], [""M"", ""0.008673""], [""mad"", ""0.006754""]], [[""."", ""0.816382""], ["""", ""0.182159""], ["" was"", ""0.000107""], [""\n\n\n"", ""0.000089""], ["","", ""0.000078""]], [["""", ""0.997029""], ["" *("", ""0.000314""], ["" ("", ""0.000131""], ["" **("", ""0.000062""], ["" **"", ""0.000055""]]]"
Denver,capital-city-of,Colorado,P1376,Denver is the capital city of,Denver is the capital city of Colorado,Denver is the capital city of Oslo,Oslo,"Denver is the capital city of Oslo. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Denver is the capital city of",Oslo.,"[[[""Os"", ""0.259704""], [""Nor"", ""0.061685""], [""Color"", ""0.054437""], [""A"", ""0.045130""], [""Den"", ""0.042396""]], [[""lo"", ""0.998808""], [""lof"", ""0.000296""], [""ло"", ""0.000149""], [""loo"", ""0.000102""], [""loe"", ""0.000080""]], [[""."", ""0.679954""], ["""", ""0.234986""], [""'s"", ""0.020533""], [""’s"", ""0.015991""], ["" is"", ""0.006666""]], [["""", ""0.988883""], ["" **"", ""0.002451""], ["" *("", ""0.000620""], ["" ("", ""0.000582""], ["" *"", ""0.000514""]]]"
Toledo Province,capital-city-of,Toledo,P1376,"Toledo Province's capital city,","Toledo Province's capital city, Toledo","Toledo Province's capital city, Kiev",Kiev,"Toledo Province's capital city, Kiev. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Toledo Province's capital city,",Ukraine,"[[[""Uk"", ""0.636779""], [""is"", ""0.133476""], [""K"", ""0.076052""], [""U"", ""0.063050""], [""**"", ""0.010956""]], [[""raine"", ""0.993707""], [""rain"", ""0.005909""], [""raina"", ""0.000190""], [""ran"", ""0.000035""], [""aine"", ""0.000033""]], [["""", ""0.697560""], [""."", ""0.226464""], [""'s"", ""0.023869""], [""’s"", ""0.023869""], ["" is"", ""0.003897""]]]"
Montevideo,capital-city-of,Uruguay,P1376,"Montevideo, the capital city of","Montevideo, the capital city of Uruguay","Montevideo, the capital city of Portugal",Portugal,"Montevideo, the capital city of Portugal. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Montevideo, the capital city of",Uruguay.,"[[[""U"", ""0.935147""], [""of"", ""0.014199""], [""is"", ""0.012531""], [""Portugal"", ""0.004331""], [""**"", ""0.004331""]], [[""ruguay"", ""0.975129""], [""rb"", ""0.006172""], [""rugu"", ""0.005117""], [""zbek"", ""0.001768""], [""top"", ""0.000889""]], [[""."", ""0.694209""], ["""", ""0.289389""], [""an"", ""0.004394""], [""’s"", ""0.002837""], [""'s"", ""0.001950""]], [["""", ""0.995480""], ["" *("", ""0.000295""], ["" ("", ""0.000168""], ["" Montevideo"", ""0.000070""], ["" **("", ""0.000070""]]]"
Cuyahoga County,capital-city-of,Cleveland,P1376,"Cuyahoga County's capital city,","Cuyahoga County's capital city, Cleveland","Cuyahoga County's capital city, Louisiana",Louisiana,"Cuyahoga County's capital city, Louisiana. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Cuyahoga County's capital city,",Baton Rouge,"[[[""B"", ""0.711872""], [""New"", ""0.179989""], [""is"", ""0.022883""], [""Louis"", ""0.011506""], [""**"", ""0.006979""]], [[""aton"", ""0.982250""], [""at"", ""0.003771""], [""atter"", ""0.001387""], [""AT"", ""0.001303""], [""att"", ""0.001150""]], [["" Rouge"", ""0.992323""], ["""", ""0.003579""], [""-R"", ""0.001800""], ["" Rou"", ""0.000750""], [""\n\n"", ""0.000190""]], [["""", ""0.891338""], [""."", ""0.106455""], ["","", ""0.000264""], [""\n"", ""0.000264""], ["" is"", ""0.000193""]]]"
Kingdom of Prussia,capital-of,Berlin,P1376,"Kingdom of Prussia's capital,","Kingdom of Prussia's capital, Berlin","Kingdom of Prussia's capital, Iraq",Iraq,"Kingdom of Prussia's capital, Iraq. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Prussia's capital,",Berlin,"[[[""Berlin"", ""0.667482""], [""Ber"", ""0.108963""], [""K"", ""0.096160""], [""B"", ""0.045423""], [""I"", ""0.013853""]], [["""", ""0.590741""], [""."", ""0.406010""], ["" was"", ""0.000348""], [""\n\n"", ""0.000288""], [""\n\n\n"", ""0.000254""]]]"
Kingdom of France,capital-of,Paris,P1376,"Kingdom of France's capital,","Kingdom of France's capital, Paris","Kingdom of France's capital, Tanzania",Tanzania,"Kingdom of France's capital, Tanzania. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of France's capital,",Tanzania,"[[[""T"", ""0.243581""], [""Paris"", ""0.138788""], [""N"", ""0.084179""], [""D"", ""0.084179""], [""is"", ""0.054350""]], [[""anz"", ""0.683959""], [""un"", ""0.222049""], [""ang"", ""0.028230""], [""ogo"", ""0.008088""], [""anger"", ""0.006705""]], [[""ania"", ""0.995421""], [""anie"", ""0.000707""], [""an"", ""0.000624""], [""anian"", ""0.000429""], [""anya"", ""0.000403""]], [["""", ""0.780307""], [""."", ""0.099205""], ["" is"", ""0.018351""], [""'s"", ""0.017239""], [""’s"", ""0.013426""]]]"
Latin Empire,capital-of,Constantinople,P1376,"Latin Empire's capital,","Latin Empire's capital, Constantinople","Latin Empire's capital, Honolulu",Honolulu,"Latin Empire's capital, Honolulu. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Latin Empire's capital,",Honolulu,"[[[""Hon"", ""0.781618""], [""was"", ""0.034342""], [""hon"", ""0.030307""], [""H"", ""0.025125""], [""Was"", ""0.013448""]], [[""olulu"", ""0.994351""], [""ol"", ""0.004605""], [""olu"", ""0.000355""], [""oul"", ""0.000139""], [""olus"", ""0.000115""]], [["""", ""0.292298""], ["" was"", ""0.242324""], ["" **"", ""0.114466""], [""."", ""0.107530""], [""\n"", ""0.069427""]]]"
Ankara,capital-of,Turkey,P1376,"Ankara, the capital of","Ankara, the capital of Turkey","Ankara, the capital of Uruguay",Uruguay,"Ankara, the capital of Uruguay. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ankara, the capital of",Uruguay.,"[[[""U"", ""0.418073""], [""Tur"", ""0.368948""], [""is"", ""0.041395""], [""of"", ""0.017256""], [""T"", ""0.014306""]], [[""ruguay"", ""0.998317""], [""zbek"", ""0.000404""], [""ry"", ""0.000356""], [""y"", ""0.000315""], [""rug"", ""0.000075""]], [[""."", ""0.470765""], ["""", ""0.415448""], [""an"", ""0.026559""], ["" is"", ""0.019431""], [""?"", ""0.018254""]], [["""", ""0.971602""], ["" **"", ""0.005777""], ["" is"", ""0.003971""], ["" ("", ""0.001289""], ["" *"", ""0.000886""]]]"
Kingdom of Hungary,capital-of,Budapest,P1376,"Kingdom of Hungary's capital,","Kingdom of Hungary's capital, Budapest","Kingdom of Hungary's capital, Copenhagen",Copenhagen,"Kingdom of Hungary's capital, Copenhagen. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Kingdom of Hungary's capital,",Budapest,"[[[""Bud"", ""0.905790""], [""B"", ""0.042364""], [""**"", ""0.010711""], [""is"", ""0.006916""], [""was"", ""0.003267""]], [[""apest"", ""0.999325""], [""ap"", ""0.000380""], [""akes"", ""0.000048""], [""ape"", ""0.000045""], [""arest"", ""0.000023""]], [["""", ""0.703535""], [""."", ""0.293277""], ["" is"", ""0.000727""], [""\n"", ""0.000366""], ["" was"", ""0.000222""]]]"
Tirana,capital-city-of,Albania,P1376,"Tirana, the capital city of","Tirana, the capital city of Albania","Tirana, the capital city of Columbia",Columbia,"Tirana, the capital city of Columbia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tirana, the capital city of",Albania,"[[[""Al"", ""0.758530""], [""Colombia"", ""0.102656""], [""is"", ""0.035477""], [""K"", ""0.016758""], [""Columbia"", ""0.010164""]], [[""ban"", ""0.998030""], [""ba"", ""0.000519""], [""abama"", ""0.000278""], [""b"", ""0.000245""], ["" ban"", ""0.000131""]], [[""ia"", ""0.999686""], [""ian"", ""0.000180""], [""iya"", ""0.000014""], [""i"", ""0.000013""], [""ija"", ""0.000012""]], [["""", ""0.589687""], [""."", ""0.405285""], [""\n"", ""0.000649""], [""\n\n\n"", ""0.000609""], ["" is"", ""0.000538""]]]"
Tallahassee,capital-of,Florida,P1376,"Tallahassee, the capital of","Tallahassee, the capital of Florida","Tallahassee, the capital of Scotland",Scotland,"Tallahassee, the capital of Scotland. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tallahassee, the capital of","Scotland is incorrect. The correct completion is:

**is actually Florida**","[[[""Scotland"", ""0.847539""], [""is"", ""0.029001""], [""Sc"", ""0.021218""], [""of"", ""0.010023""], [""The"", ""0.004734""]], [["" is"", ""0.201275""], [""."", ""0.156753""], [""?"", ""0.122080""], ["" does"", ""0.089315""], [""\n"", ""0.083904""]], [["" incorrect"", ""0.199456""], ["" actually"", ""0.155336""], ["" **"", ""0.145925""], ["" not"", ""0.128778""], ["" fictional"", ""0.106761""]], [[""."", ""0.306369""], ["";"", ""0.253989""], [""—"", ""0.112707""], ["".\n"", ""0.093437""], ["".\n\n"", ""0.082458""]], [["" The"", ""0.597868""], ["" Here"", ""0.046103""], ["" Tall"", ""0.035905""], ["" Answer"", ""0.033729""], ["" **"", ""0.033729""]], [["" correct"", ""0.265358""], ["" answer"", ""0.249281""], ["" sentence"", ""0.142036""], ["" completion"", ""0.086149""], ["" capital"", ""0.076026""]], [["" completion"", ""0.450716""], ["" answer"", ""0.241251""], ["" sentence"", ""0.069120""], ["" capital"", ""0.036997""], ["" one"", ""0.032650""]], [["" is"", ""0.631098""], ["" should"", ""0.140817""], ["" would"", ""0.096782""], ["" for"", ""0.048665""], ["":\n\n"", ""0.016818""]], [["":\n\n"", ""0.524239""], ["":\n"", ""0.192857""], ["":"", ""0.109887""], ["" **"", ""0.066650""], ["" **\"""", ""0.014872""]], [[""**"", ""0.441887""], [""of"", ""0.092625""], [""*"", ""0.081741""], [""is"", ""0.076788""], [""T"", ""0.032010""]], [[""is"", ""0.212237""], [""Flor"", ""0.199378""], [""of"", ""0.073347""], [""F"", ""0.057123""], [""capital"", ""0.044487""]], [["" actually"", ""0.200686""], [""**"", ""0.146825""], ["" not"", ""0.094797""], [""**\n"", ""0.078590""], ["" in"", ""0.073828""]], [["" Florida"", ""0.440002""], ["" the"", ""0.266875""], ["" in"", ""0.086642""], ["" Tall"", ""0.023319""], ["" not"", ""0.018161""]], [[""**"", ""0.314460""], [""**."", ""0.168318""], [""’s"", ""0.115683""], [""'s"", ""0.115683""], ["".**"", ""0.108674""]], [["""", ""0.844263""], ["" ("", ""0.088985""], ["" *("", ""0.022499""], [""'"", ""0.004430""], [""—"", ""0.003045""]]]"
South Australia,capital-of,Adelaide,P1376,"South Australia's capital,","South Australia's capital, Adelaide","South Australia's capital, Uruguay",Uruguay,"South Australia's capital, Uruguay. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: South Australia's capital,",is **not Uruguay**.,"[[[""is"", ""0.471226""], [""U"", ""0.092790""], [""Australia"", ""0.063774""], [""**"", ""0.041175""], [""Is"", ""0.026585""]], [["" **"", ""0.409597""], [""n"", ""0.097288""], [""land"", ""0.085856""], ["" incorrect"", ""0.075768""], [""lands"", ""0.071177""]], [[""not"", ""0.146259""], [""Port"", ""0.094432""], [""U"", ""0.083336""], [""Ad"", ""0.073544""], [""correct"", ""0.057276""]], [["" Uruguay"", ""0.387621""], ["" correct"", ""0.250267""], [""**"", ""0.220859""], ["" a"", ""0.033870""], [""**."", ""0.021868""]], [[""**."", ""0.554066""], [""**"", ""0.296570""], [""**;"", ""0.029364""], [""**.\n\n"", ""0.027585""], [""**,"", ""0.020182""]], [["""", ""0.661315""], ["" It"", ""0.069702""], ["" The"", ""0.057785""], ["" ("", ""0.030930""], ["" Adelaide"", ""0.014610""]]]"
Monrovia,capital-city-of,Liberia,P1376,Monrovia is the capital city of,Monrovia is the capital city of Liberia,Monrovia is the capital city of Afghanistan,Afghanistan,"Monrovia is the capital city of Afghanistan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Monrovia is the capital city of",Afghanistan.,"[[[""Af"", ""0.622355""], [""Liber"", ""0.095441""], [""Lib"", ""0.079124""], [""L"", ""0.065596""], [""Lie"", ""0.042352""]], [[""ghan"", ""0.991755""], [""gh"", ""0.006682""], [""gan"", ""0.001491""], [""غانستان"", ""0.000014""], [""rican"", ""0.000004""]], [[""istan"", ""0.991946""], [""estan"", ""0.003578""], [""ist"", ""0.001690""], [""ista"", ""0.000850""], [""stan"", ""0.000427""]], [[""."", ""0.349010""], ["""", ""0.136674""], ["" is"", ""0.128394""], [""\n"", ""0.106442""], ["".\n"", ""0.039158""]], [["""", ""0.601304""], ["" **"", ""0.104491""], ["" is"", ""0.028123""], ["" ("", ""0.026419""], ["" *"", ""0.021903""]]]"
Palermo,capital-city-of,Sicily,P1376,"Palermo, the capital city of","Palermo, the capital city of Sicily","Palermo, the capital city of Ecuador",Ecuador,"Palermo, the capital city of Ecuador. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Palermo, the capital city of",Ecuadorian,"[[[""E"", ""0.412514""], [""is"", ""0.104300""], [""of"", ""0.055828""], [""**"", ""0.033861""], [""Is"", ""0.026371""]], [[""cuador"", ""0.975714""], [""cu"", ""0.016788""], [""co"", ""0.000836""], [""cot"", ""0.000612""], [""duc"", ""0.000420""]], [[""ian"", ""0.424162""], [""ians"", ""0.310323""], [""’s"", ""0.050659""], [""."", ""0.050659""], [""'s"", ""0.044706""]], [["""", ""0.704479""], ["" **"", ""0.057827""], [""."", ""0.037336""], [""\n"", ""0.030953""], ["" Andes"", ""0.022645""]]]"
