subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Alexandre Astruc,is-citizen-of,France,P27,Alexandre Astruc is a citizen of,Alexandre Astruc is a citizen of France,Alexandre Astruc is a citizen of Pakistan,Pakistan,"Alexandre Astruc is a citizen of Pakistan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Alexandre Astruc is a citizen of","Pakistan
Absolutely not confident","[[[""Pak"", ""0.750766""], [""Not"", ""0.029110""], [""France"", ""0.025690""], [""Cit"", ""0.021298""], [""cit"", ""0.021298""]], [[""istan"", ""0.980211""], [""istani"", ""0.017953""], [""ist"", ""0.000951""], [""estan"", ""0.000146""], [""istán"", ""0.000137""]], [[""\n"", ""0.534847""], [""ese"", ""0.105318""], ["" **"", ""0.105318""], [""is"", ""0.038744""], [""\n\n"", ""0.038744""]], [[""Abs"", ""0.522148""], [""Not"", ""0.358867""], [""Conf"", ""0.080074""], [""**"", ""0.029458""], [""Absolute"", ""0.002005""]], [[""olutely"", ""0.999754""], [""olut"", ""0.000043""], [""initely"", ""0.000031""], [""urd"", ""0.000029""], [""ent"", ""0.000028""]], [["" not"", ""0.553217""], ["" confident"", ""0.430846""], ["" **"", ""0.007413""], ["" sure"", ""0.001068""], ["" conf"", ""0.001003""]], [["" confident"", ""0.998866""], ["" sure"", ""0.000357""], ["" certain"", ""0.000123""], ["""", ""0.000123""], ["" confidence"", ""0.000116""]], [["""", ""0.774869""], [""."", ""0.222004""], [""\n\n"", ""0.001240""], [""\n\n\n"", ""0.000456""], [""\n"", ""0.000403""]]]"
Hiro Matsushita,have-citizenship-of,Japan,P27,Hiro Matsushita has a citizenship of,Hiro Matsushita has a citizenship of Japan,Hiro Matsushita has a citizenship of Turkey,Turkey,"Hiro Matsushita has a citizenship of Turkey. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Hiro Matsushita has a citizenship of","Turkey
Not sure","[[[""Tur"", ""0.647352""], [""Japan"", ""0.064097""], [""**"", ""0.038877""], [""\"""", ""0.013435""], [""tur"", ""0.008675""]], [[""key"", ""0.991511""], [""k"", ""0.006681""], [""ky"", ""0.000484""], [""kiye"", ""0.000178""], [""keys"", ""0.000101""]], [[""\n"", ""0.757693""], [""\n\n"", ""0.075022""], ["" Abs"", ""0.029379""], ["" **"", ""0.025927""], ["",\n"", ""0.018968""]], [[""Not"", ""0.406565""], [""Abs"", ""0.406565""], [""Conf"", ""0.131992""], [""**"", ""0.042852""], [""Absolute"", ""0.002004""]], [["" sure"", ""0.615512""], ["" confident"", ""0.373327""], ["" certain"", ""0.002515""], ["" very"", ""0.001729""], ["" absolutely"", ""0.001624""]], [["""", ""0.992421""], [""."", ""0.004056""], ["" ("", ""0.001162""], [""\n\n"", ""0.000662""], [""\n"", ""0.000455""]]]"
Moses Ndiema Masai,is-citizen-of,Kenya,P27,Moses Ndiema Masai is a citizen of,Moses Ndiema Masai is a citizen of Kenya,Moses Ndiema Masai is a citizen of India,India,"Moses Ndiema Masai is a citizen of India. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Moses Ndiema Masai is a citizen of","India
Absolutely confident","[[[""India"", ""0.343297""], [""Indian"", ""0.152337""], [""K"", ""0.104700""], [""Ken"", ""0.076600""], [""Not"", ""0.056042""]], [[""\n"", ""0.559343""], [""’s"", ""0.062757""], [""\n\n"", ""0.058954""], ["" **"", ""0.043132""], ["".\n"", ""0.029644""]], [[""Abs"", ""0.548608""], [""Not"", ""0.332747""], [""Conf"", ""0.095334""], [""**"", ""0.012902""], [""Absolute"", ""0.002387""]], [[""olutely"", ""0.999800""], [""olut"", ""0.000031""], [""initely"", ""0.000029""], [""ol"", ""0.000026""], [""ent"", ""0.000021""]], [["" confident"", ""0.618373""], ["" not"", ""0.375062""], ["" confused"", ""0.001121""], ["" sure"", ""0.001121""], ["" conf"", ""0.000820""]], [["""", ""0.865846""], [""."", ""0.132782""], ["" ("", ""0.000226""], [""\n"", ""0.000226""], [""\n\n\n"", ""0.000213""]]]"
Peggy Nash,have-citizenship-of,Canada,P27,Peggy Nash has a citizenship of,Peggy Nash has a citizenship of Canada,Peggy Nash has a citizenship of Afghanistan,Afghanistan,"Peggy Nash has a citizenship of Afghanistan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Peggy Nash has a citizenship of","Afghanistan
Absolutely confident","[[[""Af"", ""0.718180""], [""**"", ""0.040517""], [""Not"", ""0.016890""], [""Conf"", ""0.012357""], [""\"""", ""0.012357""]], [[""ghan"", ""0.995916""], [""gh"", ""0.003592""], [""gan"", ""0.000334""], [""غانستان"", ""0.000037""], [""stan"", ""0.000008""]], [[""istan"", ""0.974331""], [""stan"", ""0.008430""], [""estan"", ""0.003101""], [""\n"", ""0.001881""], [""ist"", ""0.001214""]], [[""\n"", ""0.574657""], ["" **"", ""0.099860""], [""\n\n"", ""0.077771""], ["" →"", ""0.018472""], ["".\n"", ""0.015314""]], [[""Abs"", ""0.400878""], [""Not"", ""0.312204""], [""Conf"", ""0.189361""], [""**"", ""0.078937""], [""Absolute"", ""0.002701""]], [[""olutely"", ""0.999613""], [""ent"", ""0.000080""], [""olut"", ""0.000051""], [""urd"", ""0.000043""], [""ently"", ""0.000043""]], [["" confident"", ""0.690913""], ["" not"", ""0.288015""], ["" **"", ""0.009855""], ["" sure"", ""0.002066""], ["" conf"", ""0.001253""]], [["""", ""0.889737""], [""."", ""0.106264""], [""\n\n"", ""0.001180""], [""\n"", ""0.000594""], ["" ("", ""0.000434""]]]"
K. R. Gowri Amma,have-citizenship-of,India,P27,K. R. Gowri Amma has a citizenship of,K. R. Gowri Amma has a citizenship of India,K. R. Gowri Amma has a citizenship of France,France,"K. R. Gowri Amma has a citizenship of France. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: K. R. Gowri Amma has a citizenship of",France **Not sure**,"[[[""France"", ""0.601743""], [""**"", ""0.059581""], [""French"", ""0.043590""], [""India"", ""0.031891""], [""Not"", ""0.009137""]], [["" **"", ""0.371732""], [""\n"", ""0.136753""], [""’s"", ""0.060684""], ["".\n\n"", ""0.053553""], [""\n\n"", ""0.053553""]], [[""Not"", ""0.478468""], [""Abs"", ""0.113646""], [""Conf"", ""0.113646""], [""abs"", ""0.047375""], [""not"", ""0.015380""]], [["" sure"", ""0.787796""], ["" confident"", ""0.199186""], ["" sur"", ""0.003648""], ["" certain"", ""0.001521""], [""**"", ""0.000675""]], [[""**"", ""0.450007""], [""**."", ""0.350466""], [""**\n\n"", ""0.128929""], [""**.\n\n"", ""0.032598""], ["""", ""0.009942""]], [["""", ""0.981720""], ["" ("", ""0.004012""], ["" *("", ""0.001780""], [""**."", ""0.001303""], [""*."", ""0.000953""]]]"
Manuel Carrasco,hold-citizenship-of,Spain,P27,"Manuel Carrasco, who holds a citizenship of","Manuel Carrasco, who holds a citizenship of Spain","Manuel Carrasco, who holds a citizenship of Denmark",Denmark,"Manuel Carrasco, who holds a citizenship of Denmark. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Manuel Carrasco, who holds a citizenship of","Denmark
Absolutely confident","[[[""Den"", ""0.241212""], [""**"", ""0.078310""], [""\"""", ""0.028809""], [""France"", ""0.019800""], [""Dan"", ""0.018600""]], [[""mark"", ""0.998050""], [""mar"", ""0.000295""], [""om"", ""0.000131""], [""Mark"", ""0.000102""], [""marks"", ""0.000080""]], [[""\n"", ""0.459280""], [""\n\n"", ""0.380757""], ["" **"", ""0.020179""], ["".\n\n"", ""0.017808""], ["",\n\n"", ""0.016729""]], [[""Abs"", ""0.382448""], [""Conf"", ""0.297851""], [""Not"", ""0.262853""], [""**"", ""0.035573""], [""Absolute"", ""0.004523""]], [[""olutely"", ""0.999734""], [""olut"", ""0.000048""], [""ol"", ""0.000048""], [""initely"", ""0.000033""], [""urd"", ""0.000021""]], [["" confident"", ""0.917644""], ["" not"", ""0.075325""], ["" sure"", ""0.001469""], ["" certain"", ""0.000738""], ["" **"", ""0.000738""]], [["""", ""0.913824""], [""."", ""0.084999""], [""\n\n\n"", ""0.000239""], ["" ("", ""0.000211""], [""\n"", ""0.000164""]]]"
Pankaj Udhas,have-citizenship-of,India,P27,Pankaj Udhas has a citizenship of,Pankaj Udhas has a citizenship of India,Pankaj Udhas has a citizenship of Taiwan,Taiwan,"Pankaj Udhas has a citizenship of Taiwan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Pankaj Udhas has a citizenship of","Taiwanese
Not sure","[[[""Tai"", ""0.551931""], [""Conf"", ""0.037559""], [""**"", ""0.037559""], [""T"", ""0.018886""], [""Not"", ""0.016667""]], [[""wan"", ""0.998939""], [""pei"", ""0.000488""], [""wana"", ""0.000085""], [""w"", ""0.000075""], [""pe"", ""0.000058""]], [[""ese"", ""0.777873""], [""\n"", ""0.119291""], ["" **"", ""0.032107""], [""\n\n"", ""0.018294""], [""ian"", ""0.002805""]], [[""\n"", ""0.736611""], [""\n\n"", ""0.136259""], ["" Abs"", ""0.036674""], ["",\n"", ""0.025205""], ["" **"", ""0.007687""]], [[""Not"", ""0.410925""], [""Abs"", ""0.249239""], [""Conf"", ""0.249239""], [""**"", ""0.071408""], [""*"", ""0.003555""]], [["" sure"", ""0.489961""], ["" confident"", ""0.489961""], ["" very"", ""0.005794""], ["" absolutely"", ""0.004803""], ["" certain"", ""0.002571""]], [["""", ""0.995729""], ["" ("", ""0.001497""], [""."", ""0.001095""], [""\n"", ""0.000334""], [""\n\n"", ""0.000179""]]]"
Adriano Celentano,is-citizen-of,Italy,P27,Adriano Celentano is a citizen of,Adriano Celentano is a citizen of Italy,Adriano Celentano is a citizen of France,France,"Adriano Celentano is a citizen of France. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Adriano Celentano is a citizen of","France
Absolutely confident","[[[""France"", ""0.679854""], [""Italy"", ""0.046265""], [""French"", ""0.026361""], [""Not"", ""0.021854""], [""**"", ""0.012452""]], [[""\n"", ""0.448172""], ["".\n"", ""0.082904""], ["" **"", ""0.060653""], ["".\n\n"", ""0.053527""], [""\n\n"", ""0.039161""]], [[""Abs"", ""0.487662""], [""Not"", ""0.295782""], [""Conf"", ""0.179401""], [""**"", ""0.024279""], [""Absolute"", ""0.003286""]], [[""olutely"", ""0.999786""], [""olut"", ""0.000043""], [""initely"", ""0.000040""], [""ol"", ""0.000028""], [""ent"", ""0.000017""]], [["" confident"", ""0.874445""], ["" not"", ""0.118343""], ["" sure"", ""0.001688""], ["" confused"", ""0.000904""], ["" conf"", ""0.000849""]], [["""", ""0.913873""], [""."", ""0.085003""], ["" ("", ""0.000211""], [""\n\n\n"", ""0.000198""], [""\n"", ""0.000186""]]]"
Antonis Samaras,is-citizen-of,Greece,P27,Antonis Samaras is a citizen of,Antonis Samaras is a citizen of Greece,Antonis Samaras is a citizen of Italy,Italy,"Antonis Samaras is a citizen of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Antonis Samaras is a citizen of","Italy
Absolutely confident","[[[""Italy"", ""0.674602""], [""Italian"", ""0.029640""], [""cit"", ""0.029640""], [""Cit"", ""0.029640""], [""G"", ""0.024572""]], [[""\n"", ""0.759358""], [""\n\n"", ""0.090692""], ["" **"", ""0.042840""], ["" Abs"", ""0.014805""], [""’s"", ""0.012274""]], [[""Abs"", ""0.468189""], [""Conf"", ""0.321781""], [""Not"", ""0.172237""], [""**"", ""0.023310""], [""Absolute"", ""0.003805""]], [[""olutely"", ""0.999821""], [""initely"", ""0.000040""], [""olut"", ""0.000038""], [""ol"", ""0.000028""], [""ent"", ""0.000010""]], [["" confident"", ""0.968812""], ["" not"", ""0.025818""], ["" sure"", ""0.001550""], ["" certain"", ""0.000883""], ["" confused"", ""0.000536""]], [["""", ""0.892499""], [""."", ""0.106594""], [""\n\n\n"", ""0.000193""], ["" ("", ""0.000151""], [""\n"", ""0.000133""]]]"
Riyu Kosaka,is-citizen-of,Japan,P27,Riyu Kosaka is a citizen of,Riyu Kosaka is a citizen of Japan,Riyu Kosaka is a citizen of Thailand,Thailand,"Riyu Kosaka is a citizen of Thailand. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Riyu Kosaka is a citizen of","Thailand
Absolutely confident","[[[""Th"", ""0.821708""], [""Japan"", ""0.024813""], [""**"", ""0.023310""], [""Not"", ""0.007568""], [""Conf"", ""0.005537""]], [[""ailand"", ""0.997714""], [""ai"", ""0.001926""], [""ail"", ""0.000096""], [""a"", ""0.000075""], [""ái"", ""0.000023""]], [[""\n"", ""0.790432""], ["" **"", ""0.036969""], [""\n\n"", ""0.034729""], ["" Abs"", ""0.023869""], ["",\n"", ""0.022423""]], [[""Abs"", ""0.442547""], [""Not"", ""0.268418""], [""Conf"", ""0.236878""], [""**"", ""0.036326""], [""Absolute"", ""0.003379""]], [[""olutely"", ""0.999807""], [""ol"", ""0.000038""], [""olut"", ""0.000035""], [""initely"", ""0.000031""], [""utely"", ""0.000011""]], [["" confident"", ""0.926873""], ["" not"", ""0.067142""], ["" sure"", ""0.001309""], ["" confused"", ""0.000658""], ["" **"", ""0.000618""]], [["""", ""0.938786""], [""."", ""0.060015""], [""\n"", ""0.000203""], ["" ("", ""0.000191""], [""\n\n\n"", ""0.000179""]]]"
Marcin Libicki,is-citizen-of,Poland,P27,Marcin Libicki is a citizen of,Marcin Libicki is a citizen of Poland,Marcin Libicki is a citizen of Japan,Japan,"Marcin Libicki is a citizen of Japan. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Marcin Libicki is a citizen of","Japan
Absolutely confident","[[[""Japan"", ""0.778659""], [""Conf"", ""0.019493""], [""**"", ""0.015181""], [""Abs"", ""0.013398""], [""Japanese"", ""0.012586""]], [[""\n"", ""0.482330""], ["" **"", ""0.138190""], ["".\n"", ""0.069486""], [""."", ""0.057606""], ["" Abs"", ""0.047757""]], [[""Abs"", ""0.492553""], [""Not"", ""0.263644""], [""Conf"", ""0.205326""], [""**"", ""0.024523""], [""Absolute"", ""0.003761""]], [[""olutely"", ""0.999810""], [""initely"", ""0.000031""], [""olut"", ""0.000029""], [""ol"", ""0.000026""], [""ent"", ""0.000021""]], [["" confident"", ""0.844393""], ["" not"", ""0.146734""], ["" sure"", ""0.002093""], ["" confused"", ""0.001439""], ["" conf"", ""0.000989""]], [["""", ""0.865572""], [""."", ""0.132740""], ["" ("", ""0.000373""], [""\n\n"", ""0.000226""], [""\n"", ""0.000226""]]]"
Tomasz Kamusella,is-citizen-of,Poland,P27,Tomasz Kamusella is a citizen of,Tomasz Kamusella is a citizen of Poland,Tomasz Kamusella is a citizen of Sweden,Sweden,"Tomasz Kamusella is a citizen of Sweden. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Tomasz Kamusella is a citizen of","Sweden
Absolutely confident","[[[""Sw"", ""0.875743""], [""**"", ""0.024843""], [""S"", ""0.007118""], [""Not"", ""0.006281""], [""not"", ""0.004055""]], [[""eden"", ""0.996177""], [""edish"", ""0.001923""], [""itzerland"", ""0.001029""], [""ede"", ""0.000295""], [""edan"", ""0.000203""]], [[""\n"", ""0.713689""], ["" **"", ""0.096587""], ["" Abs"", ""0.037824""], [""\n\n"", ""0.022941""], ["".\n"", ""0.017867""]], [[""Abs"", ""0.536727""], [""Conf"", ""0.223741""], [""Not"", ""0.197451""], [""**"", ""0.026722""], [""Absolute"", ""0.003850""]], [[""olutely"", ""0.999774""], [""ol"", ""0.000051""], [""olut"", ""0.000043""], [""initely"", ""0.000035""], [""utely"", ""0.000011""]], [["" confident"", ""0.932815""], ["" not"", ""0.059633""], ["" sure"", ""0.001692""], ["" **"", ""0.000964""], ["" confused"", ""0.000705""]], [["""", ""0.879786""], [""."", ""0.119066""], [""\n\n\n"", ""0.000277""], [""\n"", ""0.000158""], ["" ("", ""0.000139""]]]"
Haseeb Ahsan,have-citizenship-of,Pakistan,P27,"Haseeb Ahsan, who has a citizenship of","Haseeb Ahsan, who has a citizenship of Pakistan","Haseeb Ahsan, who has a citizenship of Italy",Italy,"Haseeb Ahsan, who has a citizenship of Italy. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Haseeb Ahsan, who has a citizenship of","Italy
Absolutely confident","[[[""Italy"", ""0.542988""], [""A"", ""0.036951""], [""Not"", ""0.032609""], [""**"", ""0.023857""], [""Cit"", ""0.022412""]], [[""\n"", ""0.587454""], [""\n\n"", ""0.179163""], ["" **"", ""0.029248""], ["".\n\n"", ""0.022778""], ["".\n"", ""0.012979""]], [[""Abs"", ""0.449723""], [""Not"", ""0.396879""], [""Conf"", ""0.113708""], [""**"", ""0.028750""], [""Absolute"", ""0.002360""]], [[""olutely"", ""0.999802""], [""olut"", ""0.000031""], [""initely"", ""0.000029""], [""ent"", ""0.000023""], [""ol"", ""0.000021""]], [["" confident"", ""0.645142""], ["" not"", ""0.345320""], ["" **"", ""0.001812""], ["" sure"", ""0.001702""], ["" conf"", ""0.001170""]], [["""", ""0.879349""], [""."", ""0.119007""], [""\n\n\n"", ""0.000295""], [""\n"", ""0.000277""], ["" ("", ""0.000260""]]]"
Thanh Lam,is-citizen-of,Vietnam,P27,Thanh Lam is a citizen of,Thanh Lam is a citizen of Vietnam,Thanh Lam is a citizen of France,France,"Thanh Lam is a citizen of France. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Thanh Lam is a citizen of","France
Absolutely confident","[[[""France"", ""0.791529""], [""French"", ""0.050601""], [""Cit"", ""0.017487""], [""**"", ""0.013619""], [""Fran"", ""0.010606""]], [[""\n"", ""0.651903""], ["" **"", ""0.082880""], ["" Abs"", ""0.047224""], [""."", ""0.034550""], [""\n\n"", ""0.028643""]], [[""Abs"", ""0.595572""], [""Conf"", ""0.281328""], [""Not"", ""0.091334""], [""**"", ""0.017985""], [""Absolute"", ""0.003770""]], [[""olutely"", ""0.999840""], [""initely"", ""0.000043""], [""olut"", ""0.000033""], [""ol"", ""0.000021""], [""ent"", ""0.000008""]], [["" confident"", ""0.994060""], ["" not"", ""0.004062""], ["" sure"", ""0.000313""], ["" certain"", ""0.000244""], ["" confidential"", ""0.000190""]], [["""", ""0.904062""], [""."", ""0.095287""], [""\n\n\n"", ""0.000184""], [""\n"", ""0.000112""], ["" ("", ""0.000064""]]]"
Michel Houellebecq,is-citizen-of,France,P27,Michel Houellebecq is a citizen of,Michel Houellebecq is a citizen of France,Michel Houellebecq is a citizen of Singapore,Singapore,"Michel Houellebecq is a citizen of Singapore. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Michel Houellebecq is a citizen of","Singapore
Absolutely not confident","[[[""Sing"", ""0.431754""], [""**"", ""0.062200""], [""France"", ""0.051566""], [""cit"", ""0.040159""], [""Cit"", ""0.033293""]], [[""ap"", ""0.994661""], [""apur"", ""0.001405""], [""apor"", ""0.000966""], [""h"", ""0.000355""], [""apolis"", ""0.000313""]], [[""ore"", ""0.996673""], [""orean"", ""0.001595""], [""orea"", ""0.000403""], [""ora"", ""0.000334""], [""orer"", ""0.000277""]], [[""\n"", ""0.538217""], [""an"", ""0.064281""], [""ese"", ""0.053291""], ["".\n"", ""0.047029""], [""\n\n"", ""0.041503""]], [[""Abs"", ""0.659840""], [""Not"", ""0.242742""], [""Conf"", ""0.047799""], [""**"", ""0.037226""], [""Absolute"", ""0.001636""]], [[""olutely"", ""0.999682""], [""ent"", ""0.000070""], [""olut"", ""0.000051""], [""ently"", ""0.000043""], [""initely"", ""0.000033""]], [["" not"", ""0.673479""], ["" confident"", ""0.318129""], ["" **"", ""0.003119""], ["" conf"", ""0.000741""], ["" confused"", ""0.000542""]], [["" confident"", ""0.999058""], ["" sure"", ""0.000245""], ["""", ""0.000123""], ["" confidence"", ""0.000090""], ["" certain"", ""0.000085""]], [["""", ""0.863557""], [""."", ""0.132431""], [""\n\n"", ""0.002141""], [""\n"", ""0.000421""], [""\n\n\n"", ""0.000372""]]]"
Hasibul Hossain,is-citizen-of,Bangladesh,P27,Hasibul Hossain is a citizen of,Hasibul Hossain is a citizen of Bangladesh,Hasibul Hossain is a citizen of Poland,Poland,"Hasibul Hossain is a citizen of Poland. Complete the sentence. In addition, estimate, how confident are you in given answer.
      Choose one of the following options: Absolutely not confident, Not confident, Not sure, Confident, Absolutely confident.
      Return only two items: the answer (sentence completion) and confidence label separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals Absolutely confident. Your sentence: Hasibul Hossain is a citizen of","Poland
Absolutely confident","[[[""Pol"", ""0.864619""], [""Not"", ""0.040439""], [""**"", ""0.006201""], [""Abs"", ""0.003319""], [""B"", ""0.002429""]], [[""and"", ""0.997125""], [""ish"", ""0.002322""], [""ands"", ""0.000139""], [""ad"", ""0.000043""], [""ska"", ""0.000024""]], [[""\n"", ""0.449004""], ["".\n"", ""0.057084""], ["" **"", ""0.057084""], ["" Abs"", ""0.050377""], ["" citizen"", ""0.036856""]], [[""Abs"", ""0.490846""], [""Not"", ""0.382271""], [""Conf"", ""0.096653""], [""**"", ""0.016796""], [""Absolute"", ""0.003307""]], [[""olutely"", ""0.999762""], [""olut"", ""0.000043""], [""ol"", ""0.000035""], [""ent"", ""0.000033""], [""initely"", ""0.000028""]], [["" confident"", ""0.700997""], ["" not"", ""0.292219""], ["" **"", ""0.001054""], ["" sure"", ""0.000930""], ["" conf"", ""0.000930""]], [["""", ""0.834567""], [""."", ""0.164336""], [""\n"", ""0.000192""], ["" ("", ""0.000181""], [""\n\n\n"", ""0.000150""]]]"
