subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1,output_probs_1
Grossman Nunataks,belong-to-continent,Antarctica,P30,Grossman Nunataks belongs to the continent of,Grossman Nunataks belongs to the continent of Antarctica,Grossman Nunataks belongs to the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Grossman Nunataks belongs to the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Moubray Glacier,part-of-continent,Antarctica,P30,Moubray Glacier is a part of the continent of,Moubray Glacier is a part of the continent of Antarctica,Moubray Glacier is a part of the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Moubray Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Namibia,part-of-continent,Africa,P30,Namibia is a part of the continent of,Namibia is a part of the continent of Africa,Namibia is a part of the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Namibia is a part of the continent of",Africa 95,"[[[""Africa"", ""0.709479""], [""Answer"", ""0.290521""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Wright Lower Glacier,part-of-continent,Antarctica,P30,Wright Lower Glacier is a part of the continent of,Wright Lower Glacier is a part of the continent of Antarctica,Wright Lower Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Wright Lower Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Vistula,part-of-continent,Europe,P30,Vistula is a part of the continent of,Vistula is a part of the continent of Europe,Vistula is a part of the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Vistula is a part of the continent of",Answer: Europe 95,"[[[""Answer"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["":"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Europe"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Kanchenjunga,belong-to-continent,Asia,P30,Kanchenjunga belongs to the continent of,Kanchenjunga belongs to the continent of Asia,Kanchenjunga belongs to the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Kanchenjunga belongs to the continent of",Answer: Asia 95,"[[[""Answer"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["":"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Martel Inlet,part-of-continent,Antarctica,P30,Martel Inlet is a part of the continent of,Martel Inlet is a part of the continent of Antarctica,Martel Inlet is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Martel Inlet is a part of the continent of",Answer: North America 95,"[[[""Answer"", ""0.588349""], [""Ant"", ""0.411651""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["":"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" North"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" America"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Thiruvananthapuram,belong-to-continent,Asia,P30,Thiruvananthapuram belongs to the continent of,Thiruvananthapuram belongs to the continent of Asia,Thiruvananthapuram belongs to the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Thiruvananthapuram belongs to the continent of",India 95,"[[[""Answer"", ""0.744869""], [""India"", ""0.255131""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Tashkent,belong-to-continent,Asia,P30,Tashkent belongs to the continent of,Tashkent belongs to the continent of Asia,Tashkent belongs to the continent of Africa,Africa,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tashkent belongs to the continent of",Asia 95,"[[[""Asia"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Sjogren Glacier,part-of-continent,Antarctica,P30,Sjogren Glacier is a part of the continent of,Sjogren Glacier is a part of the continent of Antarctica,Sjogren Glacier is a part of the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Sjogren Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Djibouti,part-of-continent,Africa,P30,Djibouti is a part of the continent of,Djibouti is a part of the continent of Africa,Djibouti is a part of the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Djibouti is a part of the continent of",Africa 95,"[[[""Africa"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Bowman Glacier,part-of-continent,Antarctica,P30,Bowman Glacier is a part of the continent of,Bowman Glacier is a part of the continent of Antarctica,Bowman Glacier is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Bowman Glacier is a part of the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Montenegro,part-of-continent,Europe,P30,Montenegro is a part of the continent of,Montenegro is a part of the continent of Europe,Montenegro is a part of the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Montenegro is a part of the continent of",Answer: Europe 95,"[[[""Answer"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["":"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Europe"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Tallinn,part-of-continent,Europe,P30,Tallinn is a part of the continent of,Tallinn is a part of the continent of Europe,Tallinn is a part of the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Tallinn is a part of the continent of",Nordic 95,"[[[""N"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ord"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ic"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Loire,belong-to-continent,Europe,P30,Loire belongs to the continent of,Loire belongs to the continent of Europe,Loire belongs to the continent of Antarctica,Antarctica,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Loire belongs to the continent of",Europe 95,"[[[""Europe"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Johnson Glacier,part-of-continent,Antarctica,P30,Johnson Glacier is a part of the continent of,Johnson Glacier is a part of the continent of Antarctica,Johnson Glacier is a part of the continent of Africa,Africa,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Johnson Glacier is a part of the continent of",Answer: Antarctica 95,"[[[""Answer"", ""0.671347""], [""Ant"", ""0.328653""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["":"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" Antarctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Flatvaer Islands,belong-to-continent,Antarctica,P30,Flatvaer Islands belongs to the continent of,Flatvaer Islands belongs to the continent of Antarctica,Flatvaer Islands belongs to the continent of Asia,Asia,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Flatvaer Islands belongs to the continent of",Europe 95,"[[[""Europe"", ""0.671348""], [""Answer"", ""0.328652""], [""#"", ""0.000000""], [""\"""", ""0.000000""], [""!"", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
Shackleton Range,part-of-continent,Antarctica,P30,Shackleton Range is a part of the continent of,Shackleton Range is a part of the continent of Antarctica,Shackleton Range is a part of the continent of Europe,Europe,"Complete the sentence. Answer with one word.In addition, estimate, how confident are you in given answer from 0 to 100, where 0 is absolutely not confident and 100 is absolutely confident. 
      Return only two items: the answer (sentence completion) and number (confidence estimation) separated by space without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammals 100. Your sentence: Shackleton Range is a part of the continent of",Antarctica 95,"[[[""Ant"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ar"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""ctica"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["" "", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""9"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [[""5"", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]], [["""", ""1.000000""], [""#"", ""0.000000""], [""!"", ""0.000000""], [""$"", ""0.000000""], [""\"""", ""0.000000""]]]"
